questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 35944.   Atualidades - Nível Médio - TRE RJ - CESPE - 2012,,,'a',Certo,,,Errado,"Julgue os itens seguintes, relativos aos recentes conflitos ocorridos na Síria.

O governo de Bashar Assad, como o de seu pai, legitimava-se politicamente em uma ideologia de nacionalismo pan-árabe e de oposição a Israel."
Questão 21852.   Atualidades - Nível Médio - BANESE - CESPE - 2004,,,'a',Certo," A Internet só atingiu o grande público há dez anos. E, em tão pouco tempo, virou pelo avesso setores inteiros da vida política, econômica, social, cultural, associativa. A tal ponto que, neste momento, em referência ao estado da informação e da comunicação no mundo, pode-se falar de uma ""nova ordem Internet"". Nada é como antes. A aceleração e a confiabilidade das redes mudaram a maneira de se comunicar, de estudar, de comprar, de se informar, de se distrair, de se organizar, de se instruir e de trabalhar de uma parcela importante de habitantes do planeta. O correio eletrônico e a consulta à Internet colocam o computador no centro de um dispositivo de trocas que mexe com todo o universo profissional em todos os setores de atividades. 19% dos habitantes da Terra representam 91% dos usuários da Internet. A África conta atualmente com 1% de usuários da Internet, dos quais pouquíssimos são mulheres.

Ignácio Ramonet (Le Monde diplomatique). A nova ordem Internet. In: Legis, Ano IV, n.º 34, jan./2004, p. 4 (com adaptações).

Tendo o texto acima como referência inicial e considerando os diversos aspectos que envolvem o tema abordado, julgue os itens de 34 a 41.",,Errado,"O texto focaliza um aspecto essencial do atual estágio da economia mundial, comumente chamado de globalização, fundamentado na centralidade do avanço do conhecimento científico e das inovações tecnológicas para a configuração da sociedade contemporânea.
"
Questão 23902.   Atualidades - Nível Superior - CFA - QUADRIX - 2015,e) Gás natural,d) Petróleo e seus derivados,'d',a) Carvão mineral,,c) Hidráulica,b) Nuclear,"Os principais países consumidores de energia no mundo são os Estados Unidos e a China. Contudo, o Brasil também situa-se entre os dez maiores consumidores. Com base em seus conhecimentos sobre a matriz energética brasileira, assinale a alternativa seguinte que indica a fonte de energia mais utilizada atualmente no Brasil."
Questão 13414.   Atualidades - Nível Superior - FUNASG - FUNCAB - 2015,e) Canadá,d) Suécia,'b',a) Dinamarca,,c) Coreia do Norte,b) África do Sul,"De acordo com a ONG Transparência Internacional, em ranking divulgado no dia 03/12/2014, o Brasil melhorou três posições e ocupa a 69ª colocação no levantamento que avaliou 175 países e territórios. Ainda segundo o estudo, o Brasil é o segundo país com a melhor percepção sobre corrupção no setor público dos BRICs.

Alguns países do ranking da ONG Transparência Internacional

País             -                  Posição no ranking
Dinamarca            -                           1º
Suécia                    -                        4º
Canadá                   -                        10º
África do Sul            -                         68º
Coreia do Norte         -                      174º

De acordo com a tabela apresentada e excetuando o Brasil, citado no texto, qual o único país classificado que faz parte do grupo dos BRICs?"
Questão 35945.   Atualidades - Nível Médio - TRE RJ - CESPE - 2012,,,'a',Certo,,,Errado,"Julgue os itens seguintes, relativos aos recentes conflitos ocorridos na Síria.

Um dos aliados do governo sírio é a Rússia, grande fornecedora de armas para esse governo."
Questão 22435.   Atualidades - Nível Médio - BRB - CESPE - 2010,,,'a',Certo,,,Errado,"O leilão da Usina de Belo Monte tem mexido com os ânimos da população do Oeste do Pará. Por lá, os moradores - sejam crianças, jovens ou idosos - ""respiram"" Belo Monte 24 horas por dia, em uma polêmica nem sempre amistosa.
O Estado de S.Paulo, 15/11/2009, p. B8 (com adaptações).

Acerca desse empreendimento no setor elétrico, julgue os itens seguintes.

Essa usina será a terceira maior do mundo e a maior do país, se não for levado em consideração Itaipu, empreendimento binacional."
Questão 21854.   Atualidades - Nível Médio - BANESE - CESPE - 2004,,,'b',Certo," A Internet só atingiu o grande público há dez anos. E, em tão pouco tempo, virou pelo avesso setores inteiros da vida política, econômica, social, cultural, associativa. A tal ponto que, neste momento, em referência ao estado da informação e da comunicação no mundo, pode-se falar de uma ""nova ordem Internet"". Nada é como antes. A aceleração e a confiabilidade das redes mudaram a maneira de se comunicar, de estudar, de comprar, de se informar, de se distrair, de se organizar, de se instruir e de trabalhar de uma parcela importante de habitantes do planeta. O correio eletrônico e a consulta à Internet colocam o computador no centro de um dispositivo de trocas que mexe com todo o universo profissional em todos os setores de atividades. 19% dos habitantes da Terra representam 91% dos usuários da Internet. A África conta atualmente com 1% de usuários da Internet, dos quais pouquíssimos são mulheres.

Ignácio Ramonet (Le Monde diplomatique). A nova ordem Internet. In: Legis, Ano IV, n.º 34, jan./2004, p. 4 (com adaptações).

Tendo o texto acima como referência inicial e considerando os diversos aspectos que envolvem o tema abordado, julgue os itens de 34 a 41.",,Errado,"O continente africano é prova expressiva de que a ""nova ordem Internet"" democratiza o acesso à informação e ao conhecimento, reduzindo as diferenças entre países ricos e pobres.
"
Questão 34761.   Atualidades - Nível Superior - CIDASC - FEPESE - 2011,e) Mescalina.,d) Ecstasy,'b',a) Kat.,,c) Haxixe.,b) Oxi.,"Uma nova variante da cocaína, mais barata, mais destrutiva e mais viciante do que o crack está chegando às grandes cidades brasileiras, devendo agravar ainda mais os problemas de saúde pública. Trata-se do(a):"
Questão 31460.   Atualidades - Nível Médio - CRO SP - VUNESP - 2015,"e) Barack Obama, atual presidente dos EUA.","d) Hillary Clinton, pré-candidata à presidência dos EUA.",'c',"a) Condoleezza Rice, ex-secretária de Estado dos EUA.",,"c) Donald Trump, pré-candidato à presidência dos EUA.","b) Jeb Bush, pré-candidato à presidência dos EUA.","Quando o México envia suas pessoas para os EUA, ele não envia as melhores. Ele envia pessoas com muitos problemas. E elas trazem esses problemas para cá. Elas trazem drogas, trazem crime. São estupradores.""

(UOL, 11.07.15. Disponível em: . Adaptado)

A autoria da frase é de"
Questão 30818.   Atualidades - Nível Médio - CREA RO - FUNCAB - 2013,e) a taxa de fecundidade vem diminuindo nas últimas décadas.,d) as regiões metropolitanas estão demasiadamente inchadas.,'e',a) a população brasileira está com menor expectativa de vida.,,c) diminuiu a proporção de idosos na estrutura populacional.,b) aumentou a entrada de imigrantes sul-americanos no país.,"O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou em agosto de 2013 uma série de dados, a partir das informações coletadas no Censo de 2010. Um dos dados mais comentados é a mudança na estrutura da população brasileira, principalmente a diminuição do ritmo de crescimento. O menor ritmo de crescimento populacional ocorre, segundo o IBGE, pois:"
Questão 23402.   Atualidades - Nível Superior - CEB DISTRIBUIÇÃO S/A - EXATUS PR - 2014,,d) 130 quilômetros.,'a',a) 70 quilômetros.,,c) 110 quilômetros.,b) 90 quilômetros.,"Foi autorizado no dia 20/01 o início dos estudos de viabilidade técnica para a criação do trem de passageiros entre as cidades de Brasília/DF e Luziânia/GO. O estudo vai abranger o trecho ferroviário que se situa na EF-050, entre Luziânia e a Rodoferroviária de Brasília. Qual a extensão aproximada deste trecho?"
Questão 3819.   Atualidades - Nível Médio - Polícia Militar SP - VUNESP - 2010,"e) a ameaça de saída da União Europeia devido à discordância
com as atuais políticas monetárias do bloco.","d) o déficit fiscal que impossibilita o crescimento da
economia e obriga esses países a solicitarem grandes
empréstimos.",'d',"a) a política restritiva à imigração que envolve prisões e
desrespeito aos direitos humanos dos imigrantes.",,"c) a onda de privatizações nos setores de transportes e
energia que tem desequilibrado a economia.","b) o fechamento das bolsas de valores e financeiras, o que
tem provocado graves prejuízos aos investidores.","Crise grega contamina outros países

A turbulência grega se espalha para outros países da Europa
[...] e já há contágio nos mercados de Portugal, Itália, Irlanda e
Espanha.

(O Estado de S.Paulo, 28.04.2010)

O principal motivo da crise na Grécia e nos demais países
citados é"
Questão 26489.   Atualidades - Nível Médio - CNPQ - CESPE - 2011,,,'b',Certo," Julgue os itens de 37 a 50, acerca de temas da atualidade.",,Errado,"Atualmente, no Brasil, o comércio varejista, ou intermediário, ocorre em larga escala, intercalando a venda do produto diretamente do produtor ao consumidor e a venda em grandes quantidades, motivada pelos frequentes desabastecimentos e aumentos nos preços, que obrigam a população a fazer estoques preventivos."
Questão 20645.   Atualidades - Nível Superior - CASAN - FEPESE - 2011,"e) São corretas as afirmativas 1, 2, 3 e 4.","d) São corretas apenas as afirmativas 2, 3 e 4.",'b',a) São corretas apenas as afirmativas 1 e 3.,,"c) São corretas apenas as afirmativas 1, 2 e 4.",b) São corretas apenas as afirmativas 2 e 4.,"Um forte terremoto seguido de um destruidor tsunami atingiu a região de Fukushima, no Japão, em março, e causou sérios danos a instalações nucleares japonesas.

Examine as afirmativas abaixo a respeito do tema.

1. Os terremotos e tsunamis são causados pela ação humana e a inconsequente destruição do meio ambiente.

2. As usinas nucleares são as mais importantes fontes de energia elétrica do Japão.

3. O Brasil, embora livre de terremotos pelas suas características geológicas, sofreu recentemente um grande tsunami que colocou em risco uma das usinas nucleares brasileiras localizadas em Angra dos Reis, no Estado do Rio de Janeiro.

4. O Japão viveu em sua história diversas catástrofes causadas por terremotos, cuja principal causa é a movimentação das placas tectônicas.

Assinale a alternativa que indica todas as afirmativas corretas."
Questão 36726.   Atualidades - Nível Superior - TJ PA - IESES - 2016,,"d) A crise na Síria é um dos principais motores da atual migração em massa de pessoas do Oriente Médio para a Europa. Mas não é o único. E nem a Europa é o único destino dos refugiados no mundo, embora seja, atualmente, um dos mais visados. É o caso de pessoas de diversas nacionalidades que cruzam diariamente o Mar Mediterrâneo com o objetivo de chegar à costa de algum país europeu (em especial, a Grécia e a Itália). Elas fazem isso usando botes sem nenhuma segurança, fornecidos por traficantes o que costuma levar a naufrágios com dezenas de mortes.",'d',"a) A crise na Síria é o único motivo da atual migração em massa de pessoas do Oriente Médio para a Europa. E nem a Europa é o único destino dos refugiados no mundo, embora seja, atualmente, um dos mais visados. É o caso de pessoas de diversas nacionalidades que cruzam diariamente o Mar Mediterrâneo com o objetivo de chegar à costa de algum país europeu (em especial, a Grécia e a Itália). Elas fazem isso usando botes sem nenhuma segurança, fornecidos por traficantes o que costuma levar a naufrágios com dezenas de mortes.",,"c) A crise na Síria não é motor da atual migração em massa de pessoas do Oriente Médio para a Europa. E a Europa é o único destino dos refugiados no mundo. É o caso de pessoas de diversas nacionalidades que cruzam diariamente o Mar Mediterrâneo com o objetivo de chegar à costa de algum país europeu (em especial, a Grécia e a Itália). Elas fazem isso usando botes sem nenhuma segurança, fornecidos por traficantes o que costuma levar a naufrágios com dezenas de mortes.","b) A crise na Síria é o único motivo da atual migração em massa de pessoas do Oriente Médio para a Europa. E a Europa é o único destino dos refugiados no mundo. É o caso de pessoas de diversas nacionalidades que cruzam diariamente o Mar Mediterrâneo com o objetivo de chegar à costa de algum país europeu (em especial, a Grécia e a Itália). Elas fazem isso usando botes sem nenhuma segurança, fornecidos por traficantes o que costuma levar a naufrágios com dezenas de mortes.","Os telejornais têm sido preenchidos há anos todos os dias com imagens de violência e histórias de tragédias humanas vindas da Síria. Um dos fatores por trás dessa crise é a guerra civil que começou ali em março de 2011. O conflito fratricida foi estimulado, entre outras causas, por uma luta étnica e política entre a oposição sunita e o regime do presidente Bashar al-Assad. Assinale a alternativa correta:"
Questão 23567.   Atualidades - Nível Médio - Celesc - FEPESE - 2013,"e) A destruição dos reatores de água pesada, construídos pelos alemães, durante a Segunda Guerra Mundial.",d) O ataque às instalações nucleares iranianas pela aviação israelense,'a',"a) O acidente nuclear em Fukushima, no Japão",,"c) A explosão de uma bomba atômica no Atol de Bikini, no Pacífco.",b) A epidemia de HIV que se alastrou pela Ásia.,"Embora as usinas nucleares estejam, em muitos países, entre as principais fontes de energia, existe um movimento internacional que tenta impedir a construção de tais usinas.

Entre as alegações dos que se opõem à energia nuclear estão as consequências de um acontecimento relativa- mente recente.

Assinale a alternativa que indica esse fato."
Questão 33834.   Atualidades - Nível Médio - DPE RR - FCC - 2015,e) divulgou os esquemas de corrupção na CBF e nas federações de futebol dos estados.,d) rebaixou a nota de crédito do Brasil que perdeu o status de bom pagador.,'d',a) deixou de colaborar com o governo federal no controle do processo inflacionário.,,c) divulgou uma lista de políticos e empresários que mantêm contas secretas no exterior.,b) suspendeu as exportações brasileiras de carne devido à suspeita de contaminação.,"No início do mês de setembro de 2015 a mídia tornou conhecida do público brasileiro a agência Standard & Poor""s (S & P), uma das maiores agências de classificação de riscos do mundo. A Standard & Poors"
Questão 30530.   Atualidades - Nível Superior - CRA AC - QUADRIX - 2016,e) todas.,"d) II, somente.",'d',"a) I, somente.",,"c) I e III, somente","b) I e II, somente.","A Organização das Nações Unidas alertou recentemente para o fato de que o fluxo migratório de refugiados do Oriente Médio para a Europa pode dobrar no ano de 2016, em comparação com 2015. Estima-se que apenas no ano passado um milhão de refugiados chegaram à Europa. A ONU alerta ainda para o iminente perigo de uma crise humanitária nos portos gregos, onde desembarcam regularmente milhares de refugiados. Com base em seus conhecimentos sobre a crise de refugiados na Europa, leia as seguintes afirmativas.

I. Mesmo diante de uma crise migratória de tamanha proporção, nenhum país europeu esboçou ainda um programa público de recepção e integração dos refugiados em sociedade.
II. Grande parte desses refugiados procura chegar à Europa através do Mar Mediterrâneo.
III. A maioria dos refugiados que chegam à Europa vêm de países atualmente em guerra civil, tais como Arábia Saudita e Jordânia.

Está correto o que se afirma em:"
Questão 20719.   Atualidades - Nível Médio - CASAN - FEPESE - 2011,"e) São corretas as afirmativas 1, 2, 3 e 4.","d) São corretas apenas as afirmativas 2, 3 e 4.",'b',a) São corretas apenas as afirmativas 1 e 3.,,c) São corretas apenas as afirmativas 2 e 3.,b) São corretas apenas as afirmativas 1 e 4.,"O presidente dos Estados Unidos anunciou, recentemente, a morte de Osama bin Laden, um dos homens mais procurados do mundo.

Analise as afirmativas abaixo a respeito do tema:

1. Osama bin Laden é considerado responsável pelo maior ataque terrorista em solo norte-americano.
2. Osama bin Laden é considerado um terrorista pelos Estados Unidos, não obstante tenha no passado impedido a invasão do território norte-americano pelos Talibãs.
3. Os Estados Unidos acusam o Paquistão e a Israel de terem escondido o terrorista que havia se fixado em uma cidade próxima a Islamabad.
4. Além dos ataques de 11 de setembro de 2001, Bin Laden era acusado de comandar os atentados contra as embaixadas norte-americanas na Tanzânia e no Quênia, ocorridos em 1998.

Assinale a alternativa que indica todas as afirmativas corretas."
Questão 25502.   Atualidades - Nível Médio - CNJ - CESPE - 2013,,,'a',Certo,,,Errado,"Acerca de acontecimentos políticos e econômicos recentes, julgue os itens que se seguem.

Em dezembro de 2012, o governo português rejeitou a proposta de compra da companhia aérea TAP, feita pelo Grupo Synergy, alegando que o grupo não apresentara as devidas garantias bancárias para a efetivação do negócio."
Questão 21648.   Atualidades - Nível Médio - BRB - CESPE - 2011,,,'a',Certo," Com referência à aprovação, em junho de 2011, e à repercussão, na Europa, do conjunto de medidas econômicas e fiscais proposto pela Grécia para conter a crise econômica no país, julgue os itens a seguir.",,Errado,"Além da Grécia, outros países europeus, como Espanha, Itália, Portugal e Irlanda, também podem ser afetados pela crise econômica, em razão das dificuldades que eles enfrentam para pagar suas dívidas públicas.
"
Questão 23154.   Atualidades - Nível Médio - IBGE - CESGRANRIO - 2014,e) João Cabral de Melo Neto.,d) Graciliano Ramos.,'d',a) Jorge Amado.,,c) Rachel de Queiroz.,b) Luiz Gonzaga.,"Considerando a escassez de água no cotidiano do sertão nordestino, a partir dos anos 1930, principalmente, escritores, poetas, pintores e músicos começaram a retratar o drama vivido por grupos expostos às intempéries climáticas e ao descaso das autoridades.

Revista Atualidades. São Paulo: Abril, ed. 18, 2º sem.2013, p.82. Adaptado.

Sobre esse contexto, ficou famosa a obra literária Vidas Secas, cuja autoria é de:"
Questão 26485.   Atualidades - Nível Médio - CNPQ - CESPE - 2011,,,'a',Certo," Julgue os itens de 37 a 50, acerca de temas da atualidade.",,Errado,"No início do último mês de março, a ONU suspendeu a participação da Líbia no Conselho de Direitos Humanos da entidade, decisão que provocou o isolamento desse país, bem como de seu líder, Muamar Khadafi, na comunidade internacional.
"
Questão 23566.   Atualidades - Nível Médio - Celesc - FEPESE - 2013,e) A Guerra do Yon Kippur,d) A Guerra do Viet Name.,'b',a) A Grande Marcha.,,c) A Guerra da Secessão.,b) A Guerra da Coreia.,"Inúmeras vezes o governo da Coreia do Norte tem ameaçado entrar em guerra com a Coreia do Sul.

Assinale a alternativa que identifca a causa mais remota do confito entre estes dois países."
Questão 12505.   Atualidades - Nível Superior - Prefeitura de Vassouras RJ - FUNCAB - 2013,e) Fernando Henrique Cardoso.,d) Luis Inácio Lula da Silva.,'e',a) José Sarney.,,c) Fernando Collor de Mello.,b) Itamar Franco.,"Em setembro de 2013, tomou posse na Academia Brasileira de Letras (ABL) um ex-presidente da República.
O referido ex-presidente é:"
Questão 26029.   Atualidades - Nível Superior - CNPQ - CESPE - 2011,,,'b',Certo," Em 2010, foram divulgados os resultados de mais um exame do Programa Internacional de Avaliação de Alunos (cuja sigla em inglês é PISA), que avalia a competência, em leitura, matemática e ciências, de alunos com 15 anos de idade. A respeito dos resultados desse exame, julgue os itens que se seguem.",,Errado,"No âmbito nacional, o PISA confirmou a hipótese das autoridades em educação de que não há discrepâncias de nível entre os alunos dos diferentes estados brasileiros.
"
Questão 22566.   Atualidades - Nível Superior - Caixa Econômica Federal - CESPE - 2014,,,'b',Certo," No Rio de Janeiro, quatro dias após ser atingido na cabeça por um rojão quando trabalhava na cobertura de manifestação contra o aumento de passagens de ônibus, o cinegrafista da TV Bandeirantes Santiago Andrade teve a morte confirmada. Enquanto isso, na contramão de outras regiões, países africanos reforçam perseguição a homossexuais com novas leis. Aliás, a ausência de governantes de países importantes na abertura dos Jogos de Inverno de Sochi foi entendida como uma espécie de boicote a Vladimir Putin pelo modo como seu governo vem lidando com os direitos humanos. No campo das comunicações, o poder da rede mundial de computadores como instrumento de consciência política e de arregimentação para protestos tem levado dezenas de governos a censurá-la. A propósito, a ONU e a Organização dos Estados Americanos (OEA) condenam a violência do governo venezuelano contra os opositores que tomam as ruas.

Considerando esses e outros aspectos típicos dos tempos atuais, julgue os itens",,Errado,"Em marcha acelerada para se tornar a principal potência econômica mundial, a China tem ampliado sobremaneira seus espaços democráticos mediante ações radicais, como, por exemplo, o fim da censura à Internet no país.
"
Questão 34011.   Atualidades - Nível Médio - DPE SC - FEPESE - 2013,"e) Tóquio, República Popular da China.","d) Hong Kong, Taiwan.",'b',"a) Déli, Índia.",,"c) Moscou, Rússia.","b) Pequim, China.","Notícias dão conta de que uma grande cidade de um país asiático sofreu, em um recente final de semana, com o pior nível de qualidade do ar já registrado em sua história. Os índices de poluição chegaram a ser 30 a 40 vezes mais elevados do que os recomendados.

O desastre, certamente, guarda íntima relação com o enorme crescimento econômico do país, o mais populoso e a segunda economia do planeta.

Assinale a alternativa que indica a cidade e o país a que o texto faz referência."
Questão 26489.   Atualidades - Nível Médio - CNPQ - CESPE - 2011,,,'b',Certo," Julgue os itens de 37 a 50, acerca de temas da atualidade.",,Errado,"Atualmente, no Brasil, o comércio varejista, ou intermediário, ocorre em larga escala, intercalando a venda do produto diretamente do produtor ao consumidor e a venda em grandes quantidades, motivada pelos frequentes desabastecimentos e aumentos nos preços, que obrigam a população a fazer estoques preventivos."
Questão 22348.   Atualidades - Nível Médio - CAERN - FGV - 2010,e) aos guerrilheiros das Farc (Forças Armadas Revolucionárias da Colômbia).,d) às Forças Armadas da Venezuela de Hugo Chávez.,'c',a) aos soldados que guardam a prisão de Guantánamo.,,c) às tropas das Forças de Paz da ONU.,b) às tropas americanas no Iraque.,"Quando um jornal fala em ""capacetes (ou boinas) azuis"", refere-se"
