questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 21731.   Direito do Trabalho - Nível Superior - BDMG - FUMARC - 2011,,"d) Quando o empregado tiver de desempenhar obrigações legais, incompatíveis com a continuação do serviço.",'c',a) Prestação de serviço militar., Para responder as questões de 66 a 70 tenha como base a Constituição Federal e a Consolidação das Leis do Trabalho.,"c) Ausência ao trabalho por até 3 (três) dias consecutivos, em virtude de casamento.",b) Afastamento do trabalho após o 15º dia por motivo de doença ou acidente do trabalho.,É caso de interrupção do contrato de trabalho:
Questão 37821.   Direito do Trabalho - Nível Superior - TRT SP - BD - 2016,"e) O ponto comum entre a Convenção e o Acordo são as estipulações de condições de trabalho que serão aplicadas aos contratos individuais dos trabalhadores, tendo efeito normativo, não havendo diferença dos sujeitos envolvidos.","d) A negociação coletiva é feita por categoria, de acordo com a Recomendação n°. 163 da OIT, porém, no direito brasileiro isso não ocorre, uma vez que as negociações restringem-se ao âmbito dos entes sindicais.",'e',a) A exigibilidade do dever de negociar se mostra imprescindível no âmbito do direito coletivo de trabalho cujo principio se constitui na inescusabilidade negociai.,,"c) A negociação coletiva é obrigatória, enquanto a Convenção e o Acordo Coletivo são facultativos.",b) A negociação coletiva envolve um empregador ou um grupo de empregadores ou organização de empregadores e uma ou várias organizações de trabalhadores visando fixar condições de trabalho e disciplinar as relações entre empregadores e trabalhadores.,"Dentre as assertivas, é INCORRETO afirmar que:"
Questão 37820.   Direito do Trabalho - Nível Superior - TRT SP - BD - 2016,e) A arbitragem é uma forma de solução de conflitos entre indivíduos.,"d) A utilização da arbitragem está adstrita a direitos passíveis de serem transacionados, ou seja, direitos de índole patrimonial, sendo possível utilizá-la em matéria de Direito de Família, Direito Penal, Falimentar e Previdenciário.",'d',"a) A mediação como uma técnica de composição dos conflitos é caracterizada pela participação de um terceiro, supra partes, o mediador, cuja função é ouvir as partes e formular propostas.",,"c) Segundo a Lei n° 9.307/96 que disciplinou por completo a arbitragem no Brasil, dando novo alento à sua utilização, ela é um processo de solução de conflitos jurídicos pelo qual o terceiro, estranho aos interesses das partes, tenta conciliar e, sucessivamente, decide a controvérsia.",b) Tendo-se iniciado a ação judicial podem as partes se socorrer da mediação,Assinale a única alternativa INCORRETA:
Questão 24852.   Direito do Trabalho - Nível Superior - OAB - FGV - 2014,,"d) Não é possível o reconhecimento do vínculo empregatício, haja vista a natureza jurídica daquele que concedeu o estágio, que exige a prévia aprovação em concurso público.",'d',"a) Trata-se de estágio desvirtuado que, assim, gerará como consequência o reconhecimento do vínculo empregatício com a empresa, com anotação da CTPS e pagamento de todos os direitos devidos.",,"c) Não há desvirtuamento de estágio porque, tratando-se a concedente de uma instituição bancária, a atividade de recebimento de contas e auxílio a clientes está inserida na atividade do estagiário.","b) Diante da situação, o Juiz do Trabalho poderá determinar que o administrador responsável pelo desvirtuamento do estágio pague diretamente uma indenização a Maria Júlia, haja vista o princípio constitucional da moralidade.","Em 2012, Maria Júlia foi contratada como estagiária de direito em uma empresa pública federal, que explora atividade bancária. Sua tarefa consistia em permanecer parte do tempo em um caixa para receber o pagamento de contas de água, luz e telefone e, na outra parte, no auxílio de pessoas com dificuldade no uso dos caixas eletrônicos. 
 
Com base na hipótese, assinale a opção correta."
Questão 37548.   Direito do Trabalho - Nível Médio - TRT AM RR - CESPE - 2016,e) Inicia-se a contagem da prescrição na data da assinatura do contrato de trabalho.,d) Os prazos de prescrição e decadência não podem ser suspensos ou interrompidos.,'a',a) Não se aplica a prescrição contra os menores de dezoito anos de idade.,,"c) O prazo de decadência refere-se à reclamação das verbas rescisórias, sendo de dois anos",b) Prescrição refere-se ao prazo quinquenal para a propositura da ação trabalhista.,"A respeito da prescrição e da decadência no direito do trabalho, assinale a opção correta."
Questão 6263.   Direito do Trabalho - Nível Médio - MTE - CESPE - 2008,,,'b',Certo,,,Errado,"Julgue os itens a seguir, acerca do abono salarial e do segurodesemprego.  

O segurodesemprego pode ser requerido imediatamente após a rescisão do contrato de trabalho, desde que o trabalhador não possua outra renda."
Questão 37822.   Direito do Trabalho - Nível Superior - TRT SP - BD - 2016,e) Todas as proposições estão corretas.,"d) Somente as proposições III,IV e V estão corretas.",'c',"a) Somente as proposições l,II e IV estão corretas.",,"c) Somente as proposições II,III e IV estão corretas","b) Somente as proposições l,II e V estão corretas.","Em relação às normas legais aplicáveis ao estágio e à aprendizagem analise as seguintes proposições:

I- Nos termos da Constituição da República e da Consolidação das Leis do Trabalho, é proibido qualquer trabalho a menores de dezesseis anos, salvo na condição de aprendiz ou de estagiário, a partir de quatorze anos.
II- Segundo a Consolidação das Leis do Trabalho, contrato de aprendizagem é o contrato de trabalho especial, ajustado por escrito e por prazo determinado, em que o empregador se compromete a assegurar ao maior de 14 (quatorze) e menor de 24 (vinte e quatro) anos - exceto no caso do aprendiz portador de deficiência, para o qual não se aplica tal idade máxima - inscrito em programa de aprendizagem formação técnico-profissional metódica, compatível com o seu desenvolvimento físico, moral e psicológico, e o aprendiz, a executar com zelo e diligência as tarefas necessárias a essa formação.
III- Segundo a Lei n° 11.788/08, que dispõe sobre o estágio de estudantes, é assegurado às pessoas portadoras de deficiência o percentual de 10% (dez por cento) das vagas oferecidas pela parte concedente do estágio.
IV- Segundo a Consolidação das Leis do Trabalho, o contrato de aprendizagem não poderá ser estipulado por mais de 2 (dois) anos, exceto quando se tratar de aprendiz portador de deficiência.
V- Segundo a Lei n° 11.788/08, que dispõe sobre o estágio de estudantes, a duração do estágio, na mesma parte concedente, não poderá exceder 18 (dezoito) meses, exceto quando se tratar de estagiário portador de deficiência. 

Responda:"
Questão 28384.   Direito do Trabalho - Nível Superior - Prefeitura de Araguaína TO - COPESE - 2014,,"d) Remuneração do serviço extraordinário, superior, no mínimo, em cinquenta por cento à do normal.",'a',a) Gratificação natalina calculada exclusivamente no maior salário anual.,,c) Fundo de garantia do tempo de serviço.,"b) Remuneração do trabalho noturno, superior à do diurno.","São direitos dos trabalhadores urbanos e rurais assegurados na Constituição Federal, EXCETO."
Questão 37356.   Direito do Trabalho - Nível Médio - TRT SC - FCC - 2013,e) se considera como de prazo determinado o contrato de trabalho cuja vigência dependa de termo prefixado ou da execução de serviços especificados ou ainda da realização de certo acontecimento suscetível de previsão aproximada.,"d) para fins de contratação, o empregador não exigirá do candidato a emprego comprovação de experiência prévia por tempo superior a seis meses no mes- mo tipo de atividade.",'b',"a) o contrato de experiência, que é uma das modalida- des do contrato por prazo determinado, não poderá exceder noventa dias.",,"c) o contrato individual de trabalho poderá ser acorda- do tácita ou expressamente, verbalmente ou por es- crito e por prazo determinado ou indeterminado.","b) o contrato de trabalho por prazo determinado não poderá ser estipulado por mais de um ano, podendo ser prorrogado no máximo duas vezes, dentro do limite de um ano, sob pena de vigorar por prazo indeterminado","O contrato individual de trabalho possui conceituação, classificação e características previstas na Consolidação das Leis do Trabalho. É INCORRETO afirmar que:"
Questão 38019.   Direito do Trabalho - Nível Superior - TRT CE - FCC - 2009,e) as horas ,d) não é devido qualquer valor a título de horas ,'e',a) as horas ,,c) não é devido qualquer valor a título de horas ,b) as horas ,"Com relação a jornada de trabalho, se houver transporte público regular em parte do trajeto percorrido em condução da empresa,"
Questão 25171.   Direito do Trabalho - Nível Superior - OAB DF - BD - 2006,,d) o empregador não se exime de pagar todas as horas suplementares trabalhadas.,'d',a) o empregador se exime de pagar as horas trabalhadas excedentes de duas suplementares;,,c) o empregador somente pagará todas as horas trabalhadas se houver acordo ou convenção coletivos que o obrigue;,"b) o empregador deverá pagar as horas trabalhadas excedentes de duas suplementares, com acréscimo de 100% em relação à hora normal, conforme expressa previsão legal;",O artigo 59 da CLT limita a jornada suplementar a duas horas diárias. A jurisprudência uniforme e atual extraiu como conseqüência jurídica que:
Questão 2188.   Direito do Trabalho - Nível Superior - TRT - FCC,e) doze até dezesseis anos.,d) doze até dezoito anos.,'a',a) quatorze até dezoito anos.,,c) quatorze até dezesseis anos.,b) dezesseis até dezoito anos.,"Considera-se menor, para os efeitos de proteção ao trabalho do menor previsto na Consolidação das Leis do Trabalho, o trabalhador de

    
"
Questão 23743.   Direito do Trabalho - Nível Médio - CETESB - VUNESP - 2013,e) 52  30  22  5,d) 50  45  23  6,'e',a) 50  45  24  7,,c) 50  30  22  5,b) 52  30  24  7,"A C.F, no seu artigo 7. o , inciso IX, considera que a remu- neração do trabalho noturno deve ser superior a do diurno. O artigo 73º da CLT, principalmente em seus §1.º e 2. º , estabelece o cômputo e o intervalo desse trabalho. A hora do trabalho noturno será computada em____minutos e_____ segundos. É considerado trabalho noturno, nas atividades urbanas, aquele que é realizado entre as ____horas de um dia às____ horas do dia seguinte.

As lacunas do texto podem ser preenchidas, correta e respectivamente, por:"
Questão 29647.   Direito do Trabalho - Nível Médio - Comlurb - IBFC  - 2016,,d) V ; V ; V ; V ; F ; V ; F.,'a',a) V ; V ; V ; V ; V ; V ; V.,,c) F ; V ; F ; V ; V ; F ; V.,b) V ; V ; F ; V ; F ; V ; V.,"De acordo com o Decreto-Lei N.° 5.452, de 1o de Maio de 1943, que aprova a Consolidação das Leis do Trabalho (CLT), este apresenta quadro descritivo dos locais e serviços considerados perigosos ou insalubres para menores de 18 (dezoito) anos, em seu Anexo I. Dentre estes locais e serviços encontram-se os seguintes:

Atribua valores V=Verdadeiro e F=Falso para os itens a seguir. Após, selecione a alternativa que apresenta os valores corretos, na sequência apresentada. 

( ) Trabalhos na construção civil ou pesada.
( ) Trabalhos em cantarias ou no preparo de cascalho.
( ) Trabalhos na lixa nas fábricas de chapéu ou feltro.
( ) Trabalhos de jateamento em geral, exceto em processos enclausurados.
( ) Trabalhos no preparo de plumas ou crinas.
( ) Trabalhos em fundições em geral.
( ) Trabalhos em tecelagem."
Questão 39957.   Direito do Trabalho - Nível Superior - TCE PB - CESPE - 2014,"e) Nos contratos que tenham termo estipulado, o empregador que, sem justa causa, despedir o empregado será obrigado a pagar- lhe, a título de indenização, o valor integral da remuneração a que este faria jus até o término do contrato.","d) O pagamento das parcelas constantes do termo de rescisão contratual ou do recibo de quitação deve ser efetuado até o primeiro dia útil imediato ao término do contrato ou, quando da ausência de aviso prévio, indenização deste ou dispensa de seu cumprimento, até o décimo dia útil contado da notificação da demissão.",'b',"a) As situações que constituem justa causa para a rescisão do contrato de trabalho por iniciativa do empregador incluem a prática de ato de improbidade; a condenação criminal do empregado, ainda que sem trânsito em julgado; e a violação de segredo empresarial.",,"c) No ato da rescisão contratual, a compensação de eventuais valores devidos pelo empregado em relação aos valores que receber não poderá exceder ao equivalente a dois meses de remuneração do empregado.","b) O empregado pode considerar rescindido o contrato quando o empregador não cumprir com as obrigações contratuais, assim podendo pleitear o pagamento das respectivas indenizações, permanecendo ou não no serviço até a decisão do processo.",Assinale a opção correta a respeito da rescisão do contrato individual de trabalho.
Questão 12033.   Direito do Trabalho - Nível Superior - Prefeitura de Rio de Janeiro RJ - FJG - 2014,,d) princípio da indisponibilidade dos direitos trabalhistas,'b',"a) princípio da norma mais favorável
",,"c) princípio da condição mais benéfica
","b) princípio da primazia da realidade
","Maria foi contratada através de empresa interposta para trabalhar como bancária em determinado banco. Ela trabalhou nessas condições por cinco anos. Após ser dispensada, Maria moveu uma Reclamação Trabalhista para reconhecimento de vínculo diretamente com o banco, com fundamento na Súmula 331 do TST. Em sua defesa, o banco nega o vínculo empregatício, pois a relação havida com a autora era regulada através de contrato de prestação de serviços especializados e, portanto, ela estaria submetida a tal contrato. Na sentença, o juiz reconheceu o vínculo empregatício da autora com o banco.

Considerando-se a situação descrita, o princípio do Direito do Trabalho que rechaça a tese sustentada pelo banco é o:"
Questão 29881.   Direito do Trabalho - Nível Superior - COMPESA - FGV - 2016,"e) A declaração da existência de horas extras não prescreve em razão da sua natureza, mas a condenação ao seu pagamento sim, em razão do ato único do empregador.",d) Haverá o fenômeno jurídico da decadência por se tratar de direito potestativo puro.,'a',"a) Caso arguida, a prescrição parcial deverá ser acolhida e o pedido julgado improcedente.",,"c) Considerando que após o prazo 5 anos a aposentadoria torna-se irreversível, o contrato de trabalho foi extinto em 2012, havendo prescrição total.",b) Não há prescrição porque a aposentadoria suspendeu o contrato e a contagem da prescrição.,"Hélio, que trabalhava como operador de máquinas, foi aposentado por invalidez em 2007, quando tinha 35 anos de idade, e ajuizou ação em 2015 postulando o pagamento de horas extras relativas ao período em que ainda se ativava na empresa.

Sobre a situação retratada, e de acordo com a legislação em vigor e o entendimento consolidado do TST, assinale a afirmativa correta."
Questão 28382.   Direito do Trabalho - Nível Superior - Prefeitura de Araguaína TO - COPESE - 2014,,d) Apenas os itens II e IV estão corretos.,'c',a) Apenas os itens I e II estão corretos.,,c) Apenas os itens III e IV estão corretos.,b) Apenas os itens I e III estão corretos.,"Quanto às fontes do direito do trabalho, analise os itens a seguir.

I. O direito comum será fonte solidária do direito do trabalho.
II. Os usos e costumes não poderão ser utilizados como fonte do direito do trabalho na ausência de disposição legal ou contratual.
III. A analogia pode ser entendida como a operação lógica em virtude da qual o intérprete estende o dispositivo da lei a casos por ela não previstos.
IV. As convenções da OIT (Organização Internacional do Trabalho) ratificadas no Brasil podem ser classificadas como fontes formais do Direito do Trabalho.

Assinale a alternativa CORRETA."
Questão 37170.   Direito do Trabalho - Nível Médio - TRT ES - CESPE - 2013,,,'b',Certo,,,Errado,"Em relação aos princípios e fontes do direito do trabalho, aos direitos constitucionais dos trabalhadores e à relação de emprego, julgue os itens a seguir.

O salário-família é um direito constitucional dos trabalhadores urbanos estendido aos empregados domésticos, independentemente de qualquer regulação infraconstitucional."
Questão 21732.   Direito do Trabalho - Nível Superior - BDMG - FUMARC - 2011,,d) Apenas a afirmação III está correta.,'a',a) Apenas a afirmação V está correta., Para responder as questões de 66 a 70 tenha como base a Constituição Federal e a Consolidação das Leis do Trabalho.,c) Apenas as afirmações II e IV estão corretas.,b) Apenas a afirmação I está correta.,"A CLT dispõe que:

I. Não terá direito a férias o empregado que, no curso do período aquisitivo deixar o emprego e não for readmitido dentro de 90 (noventa) dias subseqüente à sua saída.

II. A empregada gestante tem direito à licença- maternidade de 150 (cento e cinquenta) dias, sem prejuízo do emprego e do salário.

III. Entre duas jornadas de trabalho, haverá um intervalo de doze horas consecutivas, no mínimo, destinado ao repouso.

IV. Nos contratos que tenham termo estipulado, o empregador que, sem justa causa, despedir o empregado, será obrigado a pagar-lhe, a título de indenização, a remuneração a que teria direito até o termo do contrato.

V. A duração normal do trabalho dos empregados em bancos, casas bancárias e Caixa Econômica Federal será de 6 (seis) horas contínuas nos dias úteis, com exceção dos sábados, perfazendo um total de 30 (trinta) horas de trabalho por semana.

Assinale a alternativa CORRETA às afirmações acima:"
Questão 39955.   Direito do Trabalho - Nível Superior - TCE PB - CESPE - 2014,"e) O contrato individual de trabalho envolve o acordo pertinente à relação de emprego, devendo ser ajustado de forma expressa, escrito em carteira de trabalho, constando ser por prazo determinado ou por prazo indeterminado.","d) A alteração das condições do contrato individual de trabalho, ainda que haja mútuo consentimento e que dela não resultem prejuízos ao empregado, só será lícita se for firmada em sede de convenção ou acordo coletivo de trabalho que a autorize ou declare.",'a',a) O contrato por prazo determinado corresponde àquele cuja vigência dependa de termo prefixado ou da execução de serviços especificados ou ainda da realização de certo acontecimento suscetível de previsão aproximada.,,"c) O empregador pode exigir do candidato a emprego a comprovação de experiência prévia, na mesma atividade objeto do contrato, por tempo superior a um ano.",b) O contrato por prazo determinado não poderá ser estipulado por mais de noventa dias.,"Com relação ao contrato individual de trabalho, assinale a opção correta."
Questão 39267.   Direito do Trabalho - Nível Superior - TST - FCC - 2012,"e) deve ser anotado e não ultrapassar o limite máximo de noventa dias, com direito a uma única prorrogação.","d) pode ser anotado e estipulado pelo prazo de mais de noventa dias, com direito a uma única prorrogação de mais quarenta e cinco dias.",'e',a) não precisa ser anotado; deve ser de no máximo três meses e pode ser acordado tácita ou verbalmente.,,c) deve ser anotado e estipulado pelo prazo de noventa dias com direito a uma única prorrogação de mais noventa dias.,"b) deve ser anotado, não poderá ser estipulado por mais de cento e oitenta dias e pode ser acordado tácita ou expressamente.","Na CTPS - Carteira de Trabalho e Previdência Social do empregado, o contrato de experiência"
Questão 25342.   Direito do Trabalho - Nível Superior - OAB - FGV - 2016,,"d) Maria terá de continuar a trabalhar em regime de horas extras, pois não se admite a novação objetiva na relação de emprego.",'b',"a) As horas extras se incorporaram ao salário de Maria e dela não podem ser retiradas, sendo vedada a alteração maléfica.",,"c) O empregador deverá conceder uma indenização à empregada pelo prejuízo financeiro, que deverá ser arbitrada de comum acordo entre as partes e homologada no sindicato.","b) O empregador deverá pagar a Maria uma indenização de 1 mês de horas extras por cada ano de horas extras trabalhadas e, assim, suprimir o pagamento da sobrejornada.","Maria trabalha como soldadora em uma empresa há 7 anos. Sua jornada contratual deveria ser de segunda a sexta-feira, das 9 às 18h, com intervalo de uma hora para refeição e, aos sábados, das 8 às 12h. Nos últimos 3 anos, no entanto, o empregador vem exigindo de Maria a realização de uma hora extra diária, pois realizou um grande negócio de exportação e precisa cumprir rigorosamente os prazos fixados. Findo o contrato de exportação, o empregador determinou que Maria retornasse à sua jornada contratual original.

Nesse caso, considerando o entendimento consolidado do TST, assinale a afirmativa correta."
Questão 23468.   Direito do Trabalho - Nível Superior - CEHAP PB - CESPE - 2009,,d) O prazo de decadência do direito do empregador de ajuizar inquérito em face do empregado que incorre em abandono de emprego é contado a partir do momento em que for praticada a referida falta.,'a',a) O dirigente sindical somente poderá ser dispensado por falta grave mediante a apuração em inquérito judicial.,,"c) No inquérito para apuração de falta grave, as custas deverão ser pagas pela empresa antes do julgamento pela vara do trabalho ou pelo juízo de direito.","b) Caso pretenda dispensar empregada detentora de estabilidade gestante, o empregador deverá ajuizar inquérito para apuração de falta grave.","A respeito do inquérito para apuração de falta grave, assinale a opção correta."
Questão 23881.   Direito do Trabalho - Nível Superior - CFA - IADES - 2010,,"d) assistência médica, hospitalar e odontológica, prestada diretamente ou mediante seguro-saúde.",'c',"a) Vestuários, equipamentos e outros acessórios fornecidos aos empregados e utilizados no local de trabalho, para a prestação do serviço.",,c) Transporte destinado às férias do trabalhador e de sua família,"b) Educação, em estabelecimento de ensino próprio ou de terceiros, compreendendo os valores relativos a matrícula, mensalidade, anuidade, livros e material didático.","De acordo com o Decreto-Lei nº 5.452/43, assinale a alternativa que indica utilidade(s) que será(ão) considerada(s) como salário pelo empregador."
Questão 13494.   Direito do Trabalho - Nível Superior - IPT SP - VUNESP - 2014,"e) mediante a interposição de empresa privada, que seja prestadora de serviços públicos.","d) por prazo determinado, com aprovação prévia em concurso público, sob o regime próprio dos servidores públicos.",'b',"a) mediante concurso público de provas ou de provas e títulos, sob o regime próprio dos servidores públicos.",,"c) independentemente de concurso público, mas sempre pelo regime da legislação trabalhista.","b) mediante concurso público de provas ou de provas e títulos, sob o regime da legislação trabalhista.",As empresas públicas e sociedades de economia mista devem contratar seus servidores
Questão 25345.   Direito do Trabalho - Nível Superior - OAB - FGV - 2016,,"d) todo acidente domiciliar é acidente do trabalho, segundo a legislação previdenciária.",'a',"a) ocorreu acidente do trabalho, sendo irrelevante se o trabalho é prestado na residência do empregado.",,"c) o evento jamais poderá ser considerado acidente do trabalho, uma vez que a situação não foi testemunhada por ninguém.","b) não se pode cogitar de acidente do trabalho no teletrabalho, pois o empregado está em seu domicílio e não sob as vistas do empregador.","Jorge é um teletrabalhador e cumpre jornada preestabelecida pelo empregador, que o monitora por meio de meios telemáticos. A empresa montou um home office na residência do empregado, fornecendo móveis (mesa e cadeira ergonômica), computador e impressora. Em determinado dia de trabalho, quando conferia relatórios, a cadeira em que Jorge estava sentado quebrou e ele, devido à queda violenta, machucou-se.

Na hipótese, de acordo com a Lei,"
Questão 38018.   Direito do Trabalho - Nível Superior - TRT CE - FCC - 2009,"e) ocupantes, vedada, somente para os casos de unidade habitacional de até dois dormitórios, a utilização da mesma unidade residencial por mais de uma família.","d) famílias, vedada, em qualquer hipótese, a utilização da mesma unidade residencial por mais de duas famílias.",'a',"a) ocupantes, vedada, em qualquer hipótese, a utilização da mesma unidade residencial por mais de uma família.",,"c) ocupantes, vedada, somente para os casos de unidade habitacional de um dormitório, a utilização da mesma unidade residencial por mais de uma família.","b) famílias, vedada, em qualquer hipótese, a utilização da mesma unidade residencial por mais de três famílias.","De acordo com a Consolidação das Leis do Trabalho, tratando- se de habitação coletiva, o valor do salário utilidade a ela correspondente será obtido mediante a divisão do justo valor da habitação pelo número de"
Questão 14570.   Direito do Trabalho - Nível Superior - AGU - CESPE - 2012,,,'a',Certo,,,Errado,"Julgue os itens a seguir, acerca de remuneração e salário. 

O salário mínimo é fixado por lei federal, em caráter nacional, de modo a garantir as necessidades vitais do trabalhador e de sua família com moradia, alimentação, educação, saúde, vestuário, higiene, transporte e previdência social, devendo os valores ser reajustados periodicamente para preservar o seu poder aquisitivo, vedada sua vinculação como indexador financeiro ou outro qualquer fim, podendo o valor ser declarado por decreto do presidente da República, se assim autorizado pela lei que fixar o modo de reajuste ou aumento."
Questão 26632.   Direito do Trabalho - Nível Fundamental - CODAR - EXATUS PR - 2016,,d) Nenhuma alternativa completa corretamente o enunciado da questão.,'b',a) Ao final do expediente.,,c) Somente depois que as tarefas programadas tiverem sido executadas.,b) Imediatamente.,"No caso da ocorrência de um acidente de trabalho com um colega, o mesmo deve ser informado aos seus superiores: "
