questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 4881.   Geografia - Nível Médio - EsSA - EB - 2013,e) comercial,d) residencial,'b',a) de transporte,,c) agropecuário,b) industrial,"Nas últimas décadas, o crescimento populacional e econômico resultou em contínuo aumento da demanda por energia no Brasil . O grande destaque no consumo final de energia no País tem sido o setor:"
Questão 16164.   Geografia - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'a',Certo,,,Errado,"A respeito da formação e configuração atual do território brasileiro, julgue os próximos itens.

Atualmente, o território brasileiro, do ponto de vista da integração, é mais articulado do que no século passado, dada a maior presença de redes urbanas em diferentes regiões."
Questão 18146.   Geografia - Nível Médio - Polícia Militar ES - CESPE - 2009,,,'b',Certo,,,Errado,"Com relação à geopolítica do mundo atual, julgue os itens seguintes.

Em 1912, o Tibete alcançou a independência, aproveitando-se da revolução chinesa. Contudo, meses depois, Mao Tse-Tung proclamou a soberania de Pequim sobre o Tibete. A ocupação chinesa operou inicialmente com o aval do Dalai Lama e mantém- se assim até os dias de hoje."
Questão 32684.   Geografia - Nível Superior - DER CE - UECE CEV - 2016,,d) privado.,'c',a) primário.,,c) terciário.,b) secundário.,O setor da economia brasileira que integra as atividades comerciais e de prestação de serviços é conhecido como setor
Questão 16159.   Geografia - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'b',Certo,,,Errado,"No que diz respeito a países do Norte desenvolvido, julgue os itens a seguir.

A globalização é um fenômeno político, econômico e cultural que impacta, de forma equivalente, os países do Norte desenvolvido e os do Sul subdesenvolvido."
Questão 5169.   Geografia - Nível Médio - Bombeiro Militar MG - FUMARC - 2009,,"d) O terremoto foi registrado em uma região incomum, onde não há falhas geológicas ou bordas de placas
tectônicas que estão em constante movimento provocando abalos sísmicos.",'d',"a) O terremoto ocorreu na região onde o tectonismo se desenvolve a partir do encontro de placas tectônicas e/ou
litosféricas; dessa forma, a força exercida na colisão provoca uma tensão nas bordas das placas.
",,"c) O epicentro do terremoto ocorreu no oceano Atlântico, área em que acontece o movimento divergente da
placa Sul-americana com a placa Nazca e que ocasiona muitos terremotos nessa área.","b) As áreas mais propícias a terremotos se encontram em regiões localizadas no centro das placas tectônicas,
uma vez que elas liberam energia para as áreas adjacentes.",
Questão 11481.   Geografia - Nível Médio - EsPCEx - EB - 2013,"e) I, III e IV",d) III e IV,'c',a) I e II,,c) II e IV,b) I e III,"Apesar de exceções como as metrópoles de São Francisco, Los Angeles e Dallas, (...) o ritmo frenético da urbanização e o aparecimento de novas megacidades nas últimas décadas são fenômenos característicos do mundo subdesenvolvido

Sobre o acelerado crescimento das cidades nos países subdesenvolvidos, podemos afirmar que:

I) a urbanização desses países repete o processo vivido pela Europa, pois o crescimento de suas grandes cidades tem sido tão rápido quanto foi o das cidades europeias.

II) as novas megacidades nesses países crescem principalmente sobre a base da expansão dos empregos no Setor Terciário.

III) o processo de urbanização gerou uma complexa hierarquia urbana, nesses países, na qual as metrópoles convivem com uma rede densa de cidades médias, que concentra a maior parte da população urbana.

IV) o acelerado crescimento das megacidades gerou, nesses países, o chamado déficit habitacional, o qual figura como um dos mais graves problemas característicos das metrópoles.

Assinale a alternativa em que todas as afirmativas estão corretas."
Questão 16682.   Geografia - Nível Médio - Polícia Militar BA - FCC - 2012,e) o cerrado.,d) a mata atlântica.,'b',a) o mangue.,,c) a mata dos cocais.,b) a caatinga.,"Até o ano de 2012, cerca de 45,39% da vegetação natural nordestina jã desapareceu. Entre 2002 e 2008, os estados que mais desmataram foram Bahia e Ceará. Neste perío­ do, 2% da vegetação foram queimados, principalmente, para fazer lenha e carvão. As conseqüências ambientais do desmatamento revelam-se muito sérias, pois envolvem a perda da biodiversidade e a desertificação.

A vegetação que sofre o desmatamento é"
Questão 25210.   Geografia - Nível Médio - UFF - UFF - 2010,e) à taxa de fecundidade e à população economicamente ativa.,d) ao saldo migratório e à renda ,'e',a) à taxa de urbanização e à esperança média de vida.,,c) ao índice de Gini e à taxa de alfabetização de adultos.,b) à taxa de mortalidade infantil e à taxa de matrimônios estáveis.,"Os versos abaixo, do compositor Assis Valente, procuram retratar o encontro de uma dona de casa com um recenseador do IBGE.

Recenseamento

Em 1940
Lá no morro começaram o recenseamento
E o agente recenseador
esmiuçou a minha vida
foi um horror
E quando viu a minha mão sem aliança
encarou a criança
que no chão dormia
E perguntou se meu moreno era decente
E se era do batente ou era da folia

Os versos da canção permitem pensar em dois indicadores demográficos passíveis de serem obtidos a partir das informações buscadas pelo recenseador. Esses indicadores referem-se especificamente"
Questão 32688.   Geografia - Nível Superior - DER CE - UECE CEV - 2016,,d) II e III.,'b',a) I e II.,,c) I.,b) III.,"O ciclo da água movimenta grandes quantidades de água nos oceanos, continentes e na atmosfera, sendo responsável por diversos processos físicos e biológicos no planeta.

Considerando o ciclo da água, analise as afirmações abaixo.

I. Levando-se em conta o tempo geológico, o ciclo da água pode ser de curto e de logo prazo. O ciclo de longo prazo envolve os processos ligados à dinâmica externa da Terra.
II. A precipitação meteórica está relacionada à entrada de água na Terra através da queda de meteoros e meteoritos ricos em água.
III. A água juvenil pode ser formada sob a forma de vapor em erupções vulcânicas.

Está correto o que se afirma somente em"
Questão 9207.   Geografia - Nível Médio - Prefeitura de Cantagalo RJ - CEPERJ - 2006,,d) Negro,'d',a) São Francisco,,c) Madeira,b) Paraibuna,"Um dos rios que compõem a Bacia do Paraíba do Sul, de grande importância para o município, banha o distrito de Cantagalo. Trata-se do rio:
"
Questão 32699.   Geografia - Nível Médio - DER CE - UECE CEV - 2016,,d) reambulação.,'a',a) sensoriamento remoto.,,c) sistema de posicionamento global.,b) sistema de informações geográficas.,"A técnica que utiliza sensores para captação e registro a distância, sem contato direto, da energia refletida ou absorvida pela superfície terrestre é conhecida como"
Questão 18980.   Geografia - Nível Médio - EsFCEx - EB - 2014,e) a presença de massas de ar frias nas áres centrais e consequente aumento da precipitação de chuva.,"d) a elevada evapotranspiração nas cidades, especialmente em áreas de canais e esgotos.",'c',a) o acúmulo de praças e grandes áreas verdes na porção central das grandes cidades.,,"c) a elevada presença de material particulado em suspensão, contribuindo para a condensação da água na atmosfera e precipitação de chuva.","b) o excesso de concreto, que transfere calor para o ambiente e diminui a temperatura das áreas centrais.","Nas áreas urbanas, em média, a precipitação anual é 5% superior e o número de dias de chuva é 10% maior do que nas áreas rurais adjacentes. Além disso, as chuvas torrenciais são mais comuns nas cidades.
(Magnoli & Araujo, 2004, p.176).

O fenômeno descrito acima deve-se a alguns fatores comuns às grandes cidades, dentre os quais pode ser citado:"
Questão 18982.   Geografia - Nível Médio - EsFCEx - EB - 2014,"e) a baixa produtividade agrícola apresentada por esses países, não sendo suficiente para que haja excedente para ser exportado.","d) o reduzido interesse de mercados fortes como o asiático, que apresenta baixa importação desses produtos.",'a',a) a concessão de subsídios agrícolas que países como os Estados Unidos e os da União Europeia cedem aos seus respectivos produtores.,,c) o alto custo de produção de todos os seus produtos agrícolas em relação aos custos desses produtos nos países desenvolvidos.,b) a política anti-protecionista que os países desenvolvidos adotam em relação à importação desses produtos.,"Uma das principais dificuldades que alguns países periféricos ou semi-periféricos, como o Brasil, encontram no mercado mundial de produtos agrícolas é"
Questão 7332.   Geografia - Nível Superior - Polícia Militar SP - VUNESP - 2012,e) os direitos humanos mostraram-se privilégios de bandidos.,"d) as questões ambientais já estão no centro da agenda mundial e seduziram novas gerações.
",'d',"a) permanece a disputa de poder entre Leste e Oeste, conheci- da como Guerra Fria.
",,"c) a União Soviética é parte do G20  o grupo de 20 países mais poderosos do mundo.
","b) o muro de Berlim ainda está de pé, marcando a divisão entre Ocidente e Oriente, capitalismo e socialismo.
","A ECO-92 trouxe de inédito a emergência de uma vigorosa sociedade civil e de organizações não governamentais em torno da criação de uma nova consciência ecológica. Nessa frente de luta, temas como a Guerra Fria foram substituídos pelas preocupações ambientais e pela defesa dos Direitos Humanos. 20 anos depois, durante a Rio+20, notou-se que
"
Questão 17624.   Geografia - Nível Médio - Polícia Militar RJ - EXATUS PR - 2014,,"d) É uma anomalia climática, mas muitos pesquisadores preferem interpretá-lo como um mecanismo normal de regulamentação climática.",'b',"a) Nas áreas litorâneas, o calor lentamente liberado pelos oceanos e mares ajuda a manter as temperaturas mais elevadas durante a noite e ao longo do inverno.",,"c) O ar quente é mais leve que o ar frio. As massas de ar aquecidas tendem a ascender, enquanto as massas mais frias deslocam-se e ocupam seu lugar. Esse mecanismo comanda os ventos.","b) A superfície perde mais rapidamente o calor recebido através da insolação. Nessas áreas, a amplitude térmica diária tende a ser maior.",Sobre o efeito de continentalidade é correto afirmar:
Questão 17463.   Geografia - Nível Superior - Polícia Militar PA - UEPA - 2012,"e) as ações da agroindústria no campo, com destaque para a região Norte, modificando o uso da terra e implantando o assalariamento geral dos trabalhadores rurais.",d) as propriedades camponesas e sua produção para o mercado interno e as grandes propriedades produzindo para atender o mercado externo.,'d',a) as grandes propriedades com extensas áreas destinadas à preservação ambiental.,,"c) as ações do Estado brasileiro, pós Plano Nacional de Produção e Uso do Biodiesel-PNPB, direcionando a produção das grandes propriedades para o mercado interno.",b) as pequenas e médias propriedades no Norte e Nordeste com sua produção voltada para o mercado de commodities e agrocombustiveis.,O espaço agrário brasileiro apresenta um histórico de conflitos em torno da luta pelo direito a terra e uso dos recursos naturais. Sobre as características das propriedades rurais destacam-se:
Questão 9858.   Geografia - Nível Superior - SEE DF - CESPE - 2014,,,'a',Certo,,,Errado,"Com relação à geografia urbana no Brasil, julgue o item que se seguem.

A crescente utilização no campo de produtos oriundos do meio urbano, como o crédito bancário e os equipamentos agrícolas, contribui para intensificar a subordinação do campo à cidade."
Questão 5169.   Geografia - Nível Médio - Bombeiro Militar MG - FUMARC - 2009,,"d) O terremoto foi registrado em uma região incomum, onde não há falhas geológicas ou bordas de placas
tectônicas que estão em constante movimento provocando abalos sísmicos.",'d',"a) O terremoto ocorreu na região onde o tectonismo se desenvolve a partir do encontro de placas tectônicas e/ou
litosféricas; dessa forma, a força exercida na colisão provoca uma tensão nas bordas das placas.
",,"c) O epicentro do terremoto ocorreu no oceano Atlântico, área em que acontece o movimento divergente da
placa Sul-americana com a placa Nazca e que ocasiona muitos terremotos nessa área.","b) As áreas mais propícias a terremotos se encontram em regiões localizadas no centro das placas tectônicas,
uma vez que elas liberam energia para as áreas adjacentes.",
Questão 17627.   Geografia - Nível Médio - Polícia Militar RJ - EXATUS PR - 2014,,d) O objetivo desta conferência foi ceder a região dos Sudetos para os alemães.,'a',"a) Na resolução de Yalta foi reconhecida a importância da União Soviética na Segunda Guerra. Sendo o objetivo principal decidir sobre a situação dos países libertados do nazismo pelas forças soviéticas, onde optou-se pela formação de governos provisórios, controlados pelos partidos comunistas em coligação com outros partidos que haviam lutado contra o nazismo.",,c) Ponto chave da Conferência foram as condições que seriam estabelecidas aos países derrotados da I Guerra Mundial.,"b) A conferência de Yalta definiu os rumos do principal perdedor da Segunda Guerra. O resultado foi a divisão da Alemanha e sua capital, Berlim, em quatro zona de ocupação: a norte-americana, a soviética, a britânica e a francesa.","No início de 1945, antes do término oficial da Segunda Guerra Mundial, os vencedores  Estados Unidos, União Soviética e Reino Unido  realizaram duas conferências: a Conferência de Yalta e de Postdam. Sobre os objetivos da Conferência de Yalta é correto afirmar:"
Questão 18218.   Geografia - Nível Médio - Polícia Militar PR - UFPR - 2014,e) Considerando a extensão e a direção da ocupação do território brasileiro  do litoral rumo ao interior  há uma vasta porção por ser apropriada pelo Estado Nacional: a Amazônia.,"d) Do ponto de vista econômico há um desequilíbrio na produção de bens e serviços entre as regiões brasileiras, fato que tem levado à criação de políticas de desenvolvimento regional, como foi o caso da zona franca de Manaus.",'e',"a) Durante o século XX, o Estado nacional foi responsável por grandes projetos para ampliação das fronteiras internas de ocupação, como é o caso da marcha para o oeste.",,"c) Processos de ocupação do território, a exemplo do avanço da soja no centro-oeste brasileiro e de atividades agropecuárias na Amazônia demonstram um avanço contínuo sobre os espaços naturais.","b) A densidade humana e técnica presentes no território mostram um país regionalmente diferenciado, mas com uma economia integrada, do ponto de vista do mercado nacional.","Neste fim do século XX, as fronteiras econômicas se ampliam, mais áreas são ocupadas e pode-se mesmo dizer, [...], que o território brasileiro está inteiramente apropriado. Por outro lado, a natureza recuou consideravelmente, enquanto todas as formas de densidade humana ficam cada vez mais presentes. Ainda que sua distribuição seja desigual, há, em uma porção considerável do território, maior densidade técnica, acompanhada de maior densidade informacional.

SANTOS, M.; SILVEIRA, M. L. O Brasil  Território e sociedade no início do século XXI. Rio de Janeiro: Record, 2001, p. 279.

Com base na reflexão oferecida pelo texto e no conhecimento sobre geografia do Brasil, assinale a alternativa INCORRETA."
Questão 18900.   Geografia - Nível Superior - EsFCEx - EB - 2014,"e) as fronteiras agrícolas explicam o processo de modernização do campo, pois cria reserva espacial para a introdução maciça de maquinário e produtos químicos.",d) o Estado pouco participa do financiamento necessário à criação de novos sistemas de engenharias ligados às atividades agropecuárias.,'b',"a) há uma superutilização do território brasileiro para a atividade agrícola,  ocupando cerca de 60% das terras do país com lavouras permanentes.",,"c) ocorre uma superação da agricultura de precisão e biotecnológica pelo agronegócio, com a chegada do capital estrangeiro ao campo.","b) predomina a produção de commodities, voltados, sobretudo, ao mercado internacional, com prejuízo à produção de alimentos para fins de abastecimento interno.","O próximo item deve ser respondido com base no texto abaixo. 

O campo brasileiro foi dominado pela grande propriedade ao longo da história. 
Entre as décadas de 1950 e 1980, a monocultura e a mecanização foram estimuladas por sucessivos governos como modelo de desenvolvimento e crescimento econômico. Enquanto isso, a agricultura familiar esteve relegada a segundo plano na formulação de políticas agrícolas, [...].  
Fonte: MOREIRA; SENE, 2010, p. 658

Com base nas informações acima e em seus conhecimentos sobre a agropecuária brasileira, é correto afirmar que"
Questão 18149.   Geografia - Nível Médio - Polícia Militar ES - CESPE - 2009,,,'a',Certo,,,Errado,"Com relação à geopolítica do mundo atual, julgue os itens seguintes.

A Guerra Civil na República Democrática do Congo foi classificada como uma das mais sangrentas da história. A motivação principal para este conflito foi a disputa pelo controle de suas reservas minerais."
Questão 18979.   Geografia - Nível Médio - EsFCEx - EB - 2014,e) da Explosão Demográfica.,d) Ecomalthusiana.,'a',a) Reformista.,,c) Neomalthusiana.,b) Malthusiana.,"(...) uma população jovem e numerosa, em virtude de elevadas taxas de natalidade, não é causa, mas consequência do subdesenvolvimento.(...) Foi constatado que quanto maior a escolaridade da mulher, menor é o número de filhos e a taxa de mortalidade infantil.

http://www.brasilescola.com consulta em 05/04/2010

O trecho acima reflete aspectos defendidos pela teoria"
Questão 18979.   Geografia - Nível Médio - EsFCEx - EB - 2014,e) da Explosão Demográfica.,d) Ecomalthusiana.,'a',a) Reformista.,,c) Neomalthusiana.,b) Malthusiana.,"(...) uma população jovem e numerosa, em virtude de elevadas taxas de natalidade, não é causa, mas consequência do subdesenvolvimento.(...) Foi constatado que quanto maior a escolaridade da mulher, menor é o número de filhos e a taxa de mortalidade infantil.

http://www.brasilescola.com consulta em 05/04/2010

O trecho acima reflete aspectos defendidos pela teoria"
Questão 18218.   Geografia - Nível Médio - Polícia Militar PR - UFPR - 2014,e) Considerando a extensão e a direção da ocupação do território brasileiro  do litoral rumo ao interior  há uma vasta porção por ser apropriada pelo Estado Nacional: a Amazônia.,"d) Do ponto de vista econômico há um desequilíbrio na produção de bens e serviços entre as regiões brasileiras, fato que tem levado à criação de políticas de desenvolvimento regional, como foi o caso da zona franca de Manaus.",'e',"a) Durante o século XX, o Estado nacional foi responsável por grandes projetos para ampliação das fronteiras internas de ocupação, como é o caso da marcha para o oeste.",,"c) Processos de ocupação do território, a exemplo do avanço da soja no centro-oeste brasileiro e de atividades agropecuárias na Amazônia demonstram um avanço contínuo sobre os espaços naturais.","b) A densidade humana e técnica presentes no território mostram um país regionalmente diferenciado, mas com uma economia integrada, do ponto de vista do mercado nacional.","Neste fim do século XX, as fronteiras econômicas se ampliam, mais áreas são ocupadas e pode-se mesmo dizer, [...], que o território brasileiro está inteiramente apropriado. Por outro lado, a natureza recuou consideravelmente, enquanto todas as formas de densidade humana ficam cada vez mais presentes. Ainda que sua distribuição seja desigual, há, em uma porção considerável do território, maior densidade técnica, acompanhada de maior densidade informacional.

SANTOS, M.; SILVEIRA, M. L. O Brasil  Território e sociedade no início do século XXI. Rio de Janeiro: Record, 2001, p. 279.

Com base na reflexão oferecida pelo texto e no conhecimento sobre geografia do Brasil, assinale a alternativa INCORRETA."
Questão 18150.   Geografia - Nível Médio - Polícia Militar ES - CESPE - 2009,,,'a',Certo,,,Errado,"É cada vez mais evidente que o homem, à medida que ocupa os espaços na Terra, contribui para a conhecida degradação ambiental. A respeito desse assunto, julgue os itens a seguir.

A contaminação de alimentos por produtos químicos nocivos à saúde humana, como agrotóxicos, adubos químicos, hormônios e medicamentos aplicados comumente ao gado, é considerada problema ambiental."
Questão 17626.   Geografia - Nível Médio - Polícia Militar RJ - EXATUS PR - 2014,,"d) As matas de terra firme ocupam cerca de 90% da porção brasileira da Amazônia. Lá estão as maiores árvores, muitas chegando a mais de 60 metros de altura, como as castanheiras, que desenvolvem nas áreas mais elevadas.",'d',"a) Nas matas de várzea a vegetação fica permanentemente inundada, nas baixas altitudes junto aos rios. Além de árvores com mais de 20 metros de altura, registra-se a presença da vitória-régia, planta- símbolo da Amazônia e conhecida mundo a fora.",,"c) Nas matas de terra firme a vegetação fica parte do ano coberta pela água, devido ao regime de cheias dos rios. A árvore mais conhecida encontrada nesse tipo de mata é a seringueira.","b) A mata de igapó fica ao norte da área de clima equatorial, com árvores de porte médio e galhos retorcidos, e formação de vegetais cobertos por campos alagáveis.",Sobre a formação da vegetação da floresta amazônica é correto afirmar:
Questão 32686.   Geografia - Nível Superior - DER CE - UECE CEV - 2016,,"d) 2, 1, 3, 4.",'d',"a) 1 ,2, 4, 3.",,"c) 3, 4, 2, 1.","b) 4, 1, 3, 2.","Dobras são ondulações que podem ocorrer tanto em rochas ígneas e metamórficas quanto em rochas sedimentares, podendo ser convexas ou côncavas. Considerando esses elementos da geologia estrutural e seus aspectos, numere a coluna II de acordo com a I.

COLUNA I                                   

1. Atectônicas                           
2. Tectônicas                           
3. Sinclinais                              
4. Anticlinais

 COLUNA II

( ) Dobras relacionadas com a dinâmica interna do planeta.
( ) Dobras relacionadas com a dinâmica externa do planeta.
( ) Dobras com convexidade para baixo, quando conhecidas suas relações estratigráficas, ou seja, rochas mais novas encontram-se no seu núcleo.
( ) Dobras com convexidade para cima, quando conhecidas suas relações estratigráficas, ou seja, rochas mais antigas encontram-se no seu núcleo. 

A sequência correta, de cima para baixo, é"
