questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 23781.   Telecomunicações - Nível Médio - CFP - QUADRIX - 2012,e) permitir ao governo manter controle sobre o conteúdo das ligações.,d) tornar viável o sistema de telefonia.,'d',a) manter controle rígido sobre as ligações diárias dos assinantes.,,c) reduzir o custo das ligações por meio do controle do tempo de cada usuário.,b) evitar o uso indiscriminado das linhas telefônicas.,"Considerando o grande número de linhas telefônicas e a grande quantidade de usuários, foram criadas as centrais telefônicas com o objetivo de:"
Questão 23784.   Telecomunicações - Nível Médio - CFP - QUADRIX - 2012,"e) não efetuar manutenções preventivas, a não ser que apresentem algum problema.",d) mantê-los em locais úmidos e ao abrigo da luz.,'a',a) operá-los exatamente da forma orientada pelo manual de instruções.,,c) mantê-los expostos ao sol para que fiquem sempre secos.,"b) permitir que todos os funcionários das empresas os utilizem, mesmo que não tenham muita experiência.","A tecnologia é fundamental para a satisfação dos clientes das empresas, pois permite maior eficiência e redução de tempo no atendimento às necessidades dos mesmos. Para o perfeito funcionamento dos equipamentos faz-se necessário:"
Questão 23618.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,d) É possível gerar FM a partir do FM.,'a',a) O valor máximo para índice de modulação do sinal FM é 1.,,c) A modulação PM é a opção preferida para satélites.,b) A modulação PM é usada no QAM.,"Todas as afirmativas abaixo sobre a modulação angular estão corretas, EXCETO:"
Questão 23783.   Telecomunicações - Nível Médio - CFP - QUADRIX - 2012,e) identificar a cidade de origem da ligação.,d) bloquear chamadas feitas por celular.,'b',a) realizar chamadas interurbanas.,,c) exibir o nome do assinante que está efetuando a ligação.,b) exibir o número do terminal de telefone ao receber uma chamada.,BINA ou ANI é um aparelho que funciona em conjunto com o aparelho telefone e serve para:
Questão 23617.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,d) A primeira etapa na técnica PCM é a amostragem.,'c',a) A última etapa na técnica PCM é a codificação.,,c) O erro de quantização não muda a relação sinal ruído.,b) O decodificador PCM converte dados digitais em sinais analógicos.,"Todas as afirmativas sobre abaixo a técnica PCM estão corretas, EXCETO:"
Questão 1077.   Telecomunicações - Nível Médio - ANATEL - CESPE,,,'a',Certo, ,,Errado,"Considerando que o número de acessos no SMP no Brasil, em 2009, aumente 20% em relação ao de 2008 e que as quantidades de acessos pré-pagos e pós-pagos sejam números diretamente proporcionais àqueles de 2008, então, nessa situação, é correto inferir que haverá mais de 147 milhões de acessos pré-pagos e menos de 34 milhões de acessos pós-pagos ao final de 2009, no SMP no Brasil."
Questão 11366.   Telecomunicações - Nível Médio - COREN SP - VUNESP - 2013,e) DPI,d) DBI,'a',a) DDI,,c) DCI,b) DWI,A modalidade que permite a discagem direta para outros países é reconhecida pela sigla
Questão 27387.   Telecomunicações - Nível Médio - Câmara de Sorocaba SP - VUNESP - 2014,e) voice mail.,d) speaker.,'e',a) mail box.,,c) internal voice.,b) post office.,"Nas empresas ou nas instituições, o sistema que tem as funções de secretária eletrônica e que permite que os recados fiquem gravados para que o usuário possa obter sua posterior recuperação é denominado"
Questão 1075.   Telecomunicações - Nível Médio - ANATEL - CESPE,,,'a',Certo, ,,Errado,"Infere-se do texto que, em 2007, havia mais de 120 milhões de acessos no SMP no Brasil. "
Questão 23621.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,d) Na preparação para executar as emendas por fusão deve ser feito o polimento das extremidades das fibras a serem emendadas;,'d',"a) As emendas por fusão, quando bem feitas, apresentam baixa atenuação, da ordem de 0,1 dB;",,c) O engate mecânico do conector óptico deve garantir o alinhamento do Ferrolho (Ferrule) na emenda;,"b) Nas emendas por conector, o contato físico angular (APC) permite conexões com melhor perda de retorno que o contato físico (PC);","As emendas e conexões utilizadas em sistemas por fibras ópticas são feitas por processo de fusão, por conectores ou emendas mecânicas. A fusão é feita com auxílio de máquinas de fusão. Os conectores e emendas mecânicas têm diversos padrões e formatos e devem garantir a continuidade da propagação da luz no núcleo óptico.

Sobre este assunto, todas as afirmativas estão corretas, EXCETO:"
Questão 24802.   Telecomunicações - Nível Médio - CISLIPA - FAFIPA - 2015,,"d) Falar com o nível de voz baixo, para não incomodar o receptor da mensagem.",'c',"a) Falar com o nível de voz alto, rapidamente, para que sua voz seja escutada por todos.",,"c) Falar com o nível normal de voz, procurando pronunciar todas as sílabas, falando devagar e pausadamente, buscando a clareza da mensagem.","b) Falar com o nível normal de voz, deixando de pronunciar algumas sílabas, buscando rapidez na comunicação.","Ao transmitir uma mensagem, o rádio operador deve proceder da seguinte forma:"
Questão 24797.   Telecomunicações - Nível Médio - CISLIPA - FAFIPA - 2015,,d) Zuzu.,'b',a) Zebu.,,c) Zebra.,b) Zulu.,"No Alfabeto Fonético Internacional, qual a pronúncia CORRETA da letra ""Z""?"
Questão 11366.   Telecomunicações - Nível Médio - COREN SP - VUNESP - 2013,e) DPI,d) DBI,'a',a) DDI,,c) DCI,b) DWI,A modalidade que permite a discagem direta para outros países é reconhecida pela sigla
Questão 23782.   Telecomunicações - Nível Médio - CFP - QUADRIX - 2012,e) a Central telefônica interurbana permite a comunicação entre assinantes de cidades ou países diferentes de onde se origina a ligação.,d) a Central telefônica interurbana permite a comunicação entre assinantes que tenham o mesmo prefixo.,'e',a) a Central telefônica interurbana permite a comunicação entre assinanates de uma mesma cidade.,,c) a Central telefônica interurbana permite a comunicação entre assinantes de um mesmo bairro.,b) a Central telefônica interurbana permite a comunicação entre assinantes de uma mesma rua.,"Central Telefônica Interurbana é aquela que interliga linhas de assinantes ao circuitos interurbanos. Considerando tal afirmativa, pode-se dizer que:"
Questão 23619.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,d) WWAN,'a',a) WPAN,,c) WMAN,b) WLAN,As tecnologias denominadas de Bluetooth e Zigbee se enquadram na seguinte categoria de redes sem fio:
Questão 27387.   Telecomunicações - Nível Médio - Câmara de Sorocaba SP - VUNESP - 2014,e) voice mail.,d) speaker.,'e',a) mail box.,,c) internal voice.,b) post office.,"Nas empresas ou nas instituições, o sistema que tem as funções de secretária eletrônica e que permite que os recados fiquem gravados para que o usuário possa obter sua posterior recuperação é denominado"
Questão 24802.   Telecomunicações - Nível Médio - CISLIPA - FAFIPA - 2015,,"d) Falar com o nível de voz baixo, para não incomodar o receptor da mensagem.",'c',"a) Falar com o nível de voz alto, rapidamente, para que sua voz seja escutada por todos.",,"c) Falar com o nível normal de voz, procurando pronunciar todas as sílabas, falando devagar e pausadamente, buscando a clareza da mensagem.","b) Falar com o nível normal de voz, deixando de pronunciar algumas sílabas, buscando rapidez na comunicação.","Ao transmitir uma mensagem, o rádio operador deve proceder da seguinte forma:"
Questão 1077.   Telecomunicações - Nível Médio - ANATEL - CESPE,,,'a',Certo, ,,Errado,"Considerando que o número de acessos no SMP no Brasil, em 2009, aumente 20% em relação ao de 2008 e que as quantidades de acessos pré-pagos e pós-pagos sejam números diretamente proporcionais àqueles de 2008, então, nessa situação, é correto inferir que haverá mais de 147 milhões de acessos pré-pagos e menos de 34 milhões de acessos pós-pagos ao final de 2009, no SMP no Brasil."
Questão 23615.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,"d) V.34  opera a 33.600 bps, full duplex e não faz acesso discado",'b',"a) V.29  opera a 9600 bps, full duplex e faz acesso discado.",,"c) V.33  opera a 14.400 bps, full duplex e faz acesso discado.","b) V.32 bis  opera a 14.400 bps, full duplex e faz acesso discado.","Dentre os modems classe de voz abaixo, marque a alternativa correta:"
Questão 27386.   Telecomunicações - Nível Médio - Câmara de Sorocaba SP - VUNESP - 2014,e) Discagem Desvinculada a Ramal.,d) Discagem Direcionada a um Ramal.,'a',a) Discagem Direta a Ramal.,,c) Discagem Dividida em Ramais.,b) Discagem Desviada do Ramal.,"D.D.R. é a sigla que, em telefonia, significa"
Questão 23616.   Telecomunicações - Nível Médio - CEMIG TELECOM - FUMARC - 2010,,d) A implementação Ethernet 10Base-T utiliza cabo coaxial grosso.,'d',a) O Ethernet é o protocolo para LANs mais amplamente utilizado.,,c) O Fast Ethernet tem uma taxa de dados de 100 Mbps.,b) Cada estação em uma rede Ethernet tem um endereço de 48 bits exclusivo.,"Todas as afirmativas abaixo sobre Ethernet estão corretas, EXCETO:"
