questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 4519.   Informática - Nível Médio - TJ SP - VUNESP - 2007,"e) protocolo, seguido dos caracteres :// e do endereço da
máquina.","d) protocolo, seguido do caractere : e do endereço da máquina.",'e',"a) caracteres ://, seguido de protocolo e do endereço da
máquina.",,"c) endereço da máquina, seguido do caractere : e do protocolo.","b) caracteres www, seguido do endereço da máquina e do
protocolo.","Uma URL (Uniform Resource Locator) é utilizada para indicar o endereço de um recurso disponível em uma rede, seja na Internet ou uma rede local. A estrutura da URL é composta de"
Questão 2542.   Informática - Nível Médio - Prefeitura de Serra ES - FUNCAB,"e) o botão secundário ou auxiliar pode ser
utilizado para obter ajuda de determinados
comandos.","d) na operação de drag and drop (arrastar e
soltar) o botão secundário é mantido
pressionado enquanto se arrasta o mouse.",'c',"a) o botão principal é normalmente o botão
esquerdo.",,"c) a ordem dos botões no mouse não pode ser
alterada.","b) o botão secundário é normalmente o botão
direito.","São características do mouse no uso do
Windows XPHome Edition, EXCETO:
"
Questão 31878.   Informática - Nível Médio - CRO PR - QUADRIX - 2016,e) Vídeos.,d) Músicas.,'c',a) Documentos.,,c) Programas.,b) Imagens.,Assinale a alternativa que não exibe uma biblioteca padrão do sistema operacional Windows 8.
Questão 24450.   Informática - Nível Superior - CGU - ESAF - 2012,e) RIP.,d) IPX.,'b',a) IP.,,c) AODV.,b) OSPF.,"O protocolo de roteamento que funciona transformando o conjunto de redes, roteadores e linhas reais em um grafo orientado, no qual se atribui um custo (distância, retardo etc.) a cada arco, para, em seguida, calcular o caminho mais curto com base nos pesos dos arcos é o"
Questão 26589.   Informática - Nível Médio - Cobra Tecnologia - QUADRIX - 2015,"e) Publicar todos os dados na intranet da empresa, a fim de evitar o esquecimento das informações sigilosas.","d) Guardar tudo em armário seguro, sem registro desta operação para evitar espionagem.",'c',"a) Por medida de segurança, devem-se eliminar os arquivos de registro após a instalação do software.",,"c) Registrar o software e armazenar/documentar corretamente a licença de software, bem como as chaves ou seriais fornecidos.",b) Deixar a cargo do usuário o que deve ser feito com o software solicitado por ele.,"Em uma empresa de grande porte, diversos softwares exclusivos são adquiridos de fornecedores externos, cada um atendendo uma solicitação ou necessidade de um setor específico. Alguns desses softwares podem custar poucos milhares de reais em licenciamento de software.

Qual procedimento mais adequado a equipe de TI deve ter em relação às licenças adquiridas?"
Questão 35583.   Informática - Nível Superior - IFPA - BD - 2016,e) Link,d) browsers.,'a',a) plugins.,,c) applets.,b) plug-and-play.,Nos navegadores atuais possui componentes com funcionalidades adicionais àquelas suportadas originalmente. Esses componentes são caracterizados como:
Questão 27603.   Informática - Nível Superior - Câmara de Descalvado SP - VUNESP - 2015,"e) por estar operando apenas com a bateria, não é recomendável manter nesse modo por muito tempo, pois o consumo será praticamente igual ao requerido em utilização normal.",d) o tempo necessário para retirar o notebook desse modo e restabelecer a sua operação é similar ao requerido quando onotebook é ligado após estar no estado Desligado.,'b',"a) caso a bateria acabe, todo o trabalho de edição será perdido.",,"c) o usuário deverá, necessariamente, fechar todos os programas abertos, como o editor de textos, antes de ativar essa opção, pois caso contrário o trabalho será perdido.","b) na próxima vez que esse usuário ligar o computador e inserir a sua senha (se necessário), a aparência da tela será igual à existente antes da suspensão.","Um usuário de um computador portátil (do tipo notebook), operando apenas com a sua bateria, e com o sistema operacional Windows 7 (em sua configuração padrão), estava utilizando um editor de textos quando resolveu se ausentar por algum tempo, após o qual pretendia continuar essa edição.

Para tanto, ativou a opção de desligamento do Windows denominada Suspender. Nessa situação,"
Questão 33868.   Informática - Nível Médio - DPE RO - FGV - 2015,e) 28,d) 24,'b',a) 7,,c) 20,b) 12,"O termo Fonte é largamente utilizado no contexto dos aplicativos de edição e processamento de textos, como o MS Word e seus similares. Dentre os que são apresentados, o tamanho de fonte mais adequado para um texto corrido, impresso em papel A4, é:"
Questão 3408.   Informática - Nível Médio - MULTIRIO - BD - 2011,,"d) RCA, mouse e teclado",'b',"a) PS/2, impressora e pendrive",,"c) RCA, impressora e pendrive","b) PS/2, mouse e teclado",
Questão 30244.   Informática - Nível Médio - COREN PA - FADESP - 2013,,d) Atualizações Instaladas.,'d',a) Programas.,,c) Aparência e Personalização.,b) Rede e Internet.,"No Windows 7, o recurso Painel de Controle apresenta diversas categorias de opções, onde se encontram praticamente todas as ferramentas essenciais ao funcionamento do sistema. Não representa uma categoria de opções:"
Questão 37449.   Informática - Nível Médio - TRT PB - FCC - 2014,e) 3.,d) 15.,'c',a) 20.,,c) 11.,b) 8.,"O técnico de informática do TRT da 13ª Região deve instalar e configurar um novo Access Point padrão 802.11g, identificado pela letra (C), em um corredor que já possui instalados dois Access Points padrão 802.11g, identificados pelas letras (A) e (B), para melhorar a qualidade do sinal para as salas 3 e 4, conforme a figura abaixo. 
                     Sala 1           Sala 3             Sala 5
             (A)                 (C)                   (B)      Corredor
                     Sala 2           Sala 4             Sala 6

Sabendo-se que o Access Point (A) está configurado para utilizar o canal 1 e que o Access Point (B) está configurado para utilizar o canal 6, para que não haja sobreposição do sinal de radiofrequência dos canais, o Access Point (C) deve ser configurado para utilizar o canal"
Questão 17395.   Informática - Nível Superior - Polícia Militar SE - FUNCAB - 2014,e) multimídia.,d) multiprocessamento.,'d',a) memória virtual.,,c) multitarefa.,b) transmissão serial.,"No ambiente da microinformática, a execução de várias tarefas concomitantemente em dois ou mais processadores ou até em dois ou mais núcleos de um processador é conhecida como:"
Questão 5419.   Informática - Nível Médio - Polícia Militar SC - IESES - 2011,,d) 2ª Geração de Computadores.,'c',a) 4ª Geração de Computadores.,,c) 1ª Geração de Computadores.,b) 3ª Geração de Computadores.,"Após a leitura do enunciado apresentado a seguir, identifique a afirmação correta:

Computadores grandes que utilizavam válvulas, eram de difícil manutenção e consumiam grande quantidade de energia.
(André Luiz N. G. Manzano. Maria Izabel N. G. Manzano. Informática Básica – Estudo Dirigido. Erica, 6ªed. 2004, p. 55)

Dizem respeito à:"
Questão 30536.   Informática - Nível Superior - CRA AC - QUADRIX - 2016,e) colapsado.,d) estruturado.,'e',a) cliente-servidor.,,c) distribuído.,b) sequencial.,"As conexões dos hubs ou switches departamentais das redes locais de uma empresa, que convergem para um equipamento switch central, por meio de cabos de fibras óticas, que permitem altas taxas de transmissão na rede, caracterizam um backbone:"
Questão 7400.   Informática - Nível Superior - SEDUC PI - NUCEPE - 2009,e) (2630)10,d) (5110)8,'c',a) (A4A)16,,c) (101001001011)2,b) (A3B)16,Assinale a alternativa que apresenta o resultado de (AFA)16 - (AF)16 CORRETAMENTE. Observação: (X)b significa um valor X na base b.
Questão 2299.   Informática - Nível Superior - PRF - FUNRIO,"e) gerencia calendários e agendas, publicando-os e compartilhando-os na Internet.","d) edita documentos simples, com textos básicos, sem imagens e sem formatação.",'a',"a) exibe a estrutura hierárquica de arquivos, pastas e unidades no computador.",,"c) serve para ler e-mails, participar de chat on line, apreciar música e vídeo on line.","b) pesquisa e exibe informações na World Wide Web, através de uma conexão à Internet.","No sistema operacional Microsoft Windows, o programa Windows Explorer, entre outras tarefas,
"
Questão 473.   Informática - Nível Médio - MULTIRIO - FJG,e) N/A,d) selecionar e mover,'a',a) copiar e colar,,c) marcar e formatar,b) deletar e inserir,"Um usuário está digitando um trabalho no Word e,
após ter marcado um determinado parágrafo,
acionou simultaneamente as teclas Ctrl e C. Em
seguida, levou o cursor para a última posição da
última linha e pressionou Enter. Feito isso,
pressionou as teclas Ctrl e V ao mesmo tempo.
O acionamento dessas teclas corresponde,
respectivamente, às seguintes ações:
"
Questão 557.   Informática - Nível Superior - Polícia Civil RJ - NCE,"e) gravar, no máximo, 24 CDs com 10 faixas de áudio
cada e duração total de 40 minutos.","d) gravar em velocidade de 40X, regravar em velocidade
de 24X e ler dados em velocidade de 10X;",'a',"a) gravar em velocidade de 24X, regravar em velocidade
de 10X e ler dados em velocidade de 40X;",,"c) gravar em velocidade de 10X, regravar em velocidade
de 24X e ler dados em velocidade de 40X;","b) gravar em velocidade de 40X, regravar em velocidade
de 10X e ler dados em velocidade de 24X;","Um CD-RW é um equipamento responsável pela
leitura e gravação de dados em mídias de CD. Entre suas
características, está uma especificação do tipo:
CDRW 24X10X40X
Essa especificação significa que o equipamento pode:
"
Questão 7309.   Informática - Nível Superior - MPE SC - FEPESE - 2014,"e) São corretas apenas as afirmativas 2, 3 e 4.","d) São corretas apenas as afirmativas 1, 2 e 3.
",'c',"a) São corretas apenas as afirmativas 1 e 2.
",,"c) São corretas apenas as afirmativas 3 e 4.
","b) São corretas apenas as afirmativas 2 e 4.
","Analise as afirmativas abaixo com relação aos protocolos e serviços de Internet:  

1. O protocolo FTP (File Transfer Protocol) é utilizado pelos servidores de correio eletrônico para transferência das mensagens de correio eletrônico.   

2. IMAP e POP3 são protocolos utilizados para que os clientes de correio eletrônico enviem e recebam mensagens de servidores de correio eletrônico.   

3. SMTP é um protocolo desenvolvido para garantir a transferência de mensagens de correio eletrônico de forma eficiente e confiável.   

4. Quando digitamos um endereço (URL de um site) em um Navegador, ele irá fazer uso do protocolo DNS para traduzir o nome do host para um endereço IP.  

Assinale a alternativa que indica todas as afirmativas corretas."
Questão 4018.   Informática - Nível Superior - Polícia Civil SP - BD - 2010,e) executar o prompt do MS-Dos e digitar Del *.*,"d) clicar no CDRW dentro do Painel de controle e
selecionar Formatar.",'c',a) executar o prompt do MS-DOS e digitar format c:.,,"c) clicar no CDRW, dentro do Windows Explorer, e
selecionar formatar.","b) clicar no CDRW dentro do Windows Explorer e
selecionar limpar disco.","No Windows para formatarmos um CDRW e deixá-lo
pronto para uso devemos utilizar o processo:
"
Questão 6195.   Informática - Nível Superior - Polícia Civil SP - VUNESP - 2013,"e) Layout de Página, grupo Plano de Fundo de Página.","d) Inserir, grupo Plano de Fundo de Página.",'e',"a) Inserir, grupo Configurar Página.",,"c) Inserir, grupo Ilustrações.","b) Layout de Página, grupo Ilustrações.","No MS-Word 2010, a partir da sua configuração padrão, para personalizar uma marca dágua em um documento que está sendo editado, deve-se acessar o menu

"
Questão 37490.   Informática - Nível Superior - TRT SP - FCC - 2015,e) 100 m e 100 MHz,d) 50 m e 200 MHz.,'e',a) 100 m e 200 MHz.,,c) 100 m e 1.000 MHz.,b) 50 m e 100 MHz.,"Em comunicação de dados existe, frequentemente, a função dicotômica da distância e da largura de banda. Nesse contexto, os meios de transmissão são padronizados para distâncias e frequência de operação, como é o caso do cabo CAT5 que possui, respectivamente, a especificação de distância e a frequência de operação de até"
Questão 19661.   Informática - Nível Superior - ANAC - CESPE - 2012,,,'b',Certo,,,Errado,"Em conformidade com a ITIL 2011, julgue os itens a seguir, acerca do gerenciamento de serviços de TI.

No estágio operação do serviço, a execução de um serviço é monitorada e controlada pelo processo de gerenciamento de nível de serviço, com vistas a se detectar os eventos e a se resolver os incidentes ou problemas."
Questão 21184.   Informática - Nível Médio - AL BA - FGV - 2014,e) DDR3 e 4 GBytes.,d) DDR3 e 4 Gbps.,'e',a) SCSI-2 e 4 GBytes.,,c) CACHE e 4 GBytes.,b) SCSI-2 e 4 Gbps.,"Sobre a arquitetura básica dos computadores, a memória RAM apresenta a característica da volatilidade, pois só mantém o conteúdo armazenado enquanto energizada eletricamente.

O tipo dessa memória e um valor comum para a sua capacidade são, respectivamente,"
Questão 19676.   Informática - Nível Superior - ANAC - CESPE - 2012,,,'b',Certo,,,Errado,"Julgue os próximos itens, referentes às linguagens ASP e .Net.

Para recuperar um dado via post na linguagem ASP, utiliza-se Request.QueryString"
Questão 31063.   Informática - Nível Superior - SEDUC RO - FUNCAB - 2013,e) o texto terminando por org.,d) o texto iniciado por www.,'a',a) a exibição do endereço http://www.funcab.org/ no rodapé do navegador ao posicionar o cursor sobre www.funcab.org.,,c) o texto sublinhado.,b) a cor da fonte em azul.,"Observe o texto abaixo extraído do site da SEDUC.

O período das inscrições vai de 15/01 a 07/02/2013, e o candidato para se inscrever deverá acessar o site www.funcab.org, onde consta o Edital.

A evidência de que www.funcab.org representa um link para o site da FUNCAB é:"
Questão 31577.   Informática - Nível Médio - CRF RO - FUNCAB - 2015,e) placa de som.,d) plotter.,'c',a) cabo de rede.,,c) adaptador wireless.,b) impressora a laser.,"Para que um computador possa se conectar a uma rede sem fio, é necessário que ele tenha um(a):"
Questão 16128.   Informática - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'a',Certo,,,Errado,"Com relação ao sistema operacional Windows e ao editor de texto Microsoft Word, julgue os itens que se seguem.

Em um documento em edição no Microsoft Word 2013, é possível localizar o termo SOLDADO apenas se este aparecer, no documento, escrito em letras maiúsculas."
Questão 17642.   Informática - Nível Médio - Polícia Militar RJ - EXATUS PR - 2014,,d) Preenchimento completo.,'d',a) Preenchimento sólido.,,c) Preenchimento com imagem ou textura.,b) Preenchimento gradual.,"No aplicativo Microsoft Powerpoint 2007, pode- se formatar o plano de fundo através das opções Formatar Plano de Fundo.... Todas as alternativas remetem a opções de preenchimento passíveis de seleção, exceto:"
Questão 1124.   Informática - Nível Médio - Banco do Brasil - CESGRANRIO - 2010,"e) I e IV, apenas.","d) II e III, apenas.",'a',"a) I, II, III e IV.",,"c) I, II e III, apenas.","b) I, II e IV, apenas.","Com relação ao ambiente operacional Windows, tomando-se por base o Windows XP, analise as afirmativas a seguir.

I - A restauração do sistema retorna o computador a uma etapa anterior sem que se percam trabalhos recentes como documentos salvos, e-mail ou lista de histórico e de favoritos.

II - A Limpeza de disco é uma ferramenta que ajuda a liberar espaço na unidade de disco rígido, pesquisando e mostrando os arquivos temporários, os arquivos em cache de Internet e os arquivos de programas desnecessários, que podem ser excluídos com segurança.

III - O shell de comando é um software independente, que oferece comunicação direta entre o usuário e o sistema operacional e pode ser usado para criar e editar arquivos em lotes, também denominados de scripts e, assim, automatizar tarefas rotineiras.

IV - No ambiente Windows, é possível abrir, fechar e navegar no menu Iniciar, na área de trabalho, em menus, caixas de diálogo e páginas da Web utilizando atalhos do teclado, que facilitam a interação com o computador.

Estão corretas as afirmativas

    
"
Questão 7674.   Informática - Nível Médio - Banrisul - FDRH - 2010,e) Apenas a II e a III.,d) Apenas a I e a II.,'d',a) Apenas a I.,,c) Apenas a III.,b) Apenas a II.,"Analise as afirmações a seguir sobre noções básicas de hardware e software.   

I. A memória RAM é volátil e é usada para armazenar os programas que estão sendo executados pelo computador.   

II. A BIOS contém o software básico responsável por inicializar a placa-mãe, verificar os dispositivos instalados e realizar a carga do sistema operacional para a memória principal.   

III. O tempo de acesso da memória RAM, que e o tempo necessário para localizar uma informação e iniciar sua transferência, é bem mais alto do que o de um disco rígido.   

Quais estão corretas?"
Questão 19184.   Informática - Nível Superior - MM QT - MB - 2013,e) Melhoria  Contínua  do  Serviço.,d) Operação  do  Serviço.,'d',a) Estratégia  de  Serviço.,,c) Transição  do  Serviço.,b) Desenho  do  Serviço.,"Qual é o estágio previsto pela ITIL (Information Technology Infrastrutucture Library) v3 que descreve a fase do ciclo devida do gerenciamento de serviços, orientando como garantira entrega e o suporte a serviços de forma eficiente e eficaz?"
Questão 26917.   Informática - Nível Médio - Câmara dos Deputados - CESPE - 2014,,,'b',Certo," A respeito de conceitos e aplicativos usados na Internet, julgue os itens a seguir.",,Errado,"Atualmente, a criptografia é utilizada automaticamente por todos os aplicativos de email, em especial os usados via Web (ou Webmail).
"
Questão 10804.   Informática - Nível Superior - TCM GO - INSTITUTO CIDADES - 2012,e) Cavalos de Tróia (Trojan Horses),d) Porta dos Fundos (Backdoor),'c',a) Virus,,c) Worms (Vermes),b) Sniffers,"São aplicações maliciosas caracterizadas por multiplicar-se e espalharem-se automaticamente em redes de computadores, assim como alterar seu próprio conteúdo para não serem identificadas."
Questão 5056.   Informática - Nível Médio - SERPRO - CESPE - 2008,,,'a',Certo," Acerca de conceitos básicos de informática e do sistema operacional Linux, julgue os itens seguintes.",,Errado,"Uma diferença marcante entre os software Windows e Linux é
o fato de este ser um sistema de código aberto, desenvolvido
por programadores voluntários espalhados por toda a Internet
e distribuído sob licença pública."
Questão 31812.   Informática - Nível Superior - CRF SC - IESES - 2012,,d) 1  5  6  7.,'a',a) 2  3  5  6.,,c) 1  3  5  8.,b) 2  6  7  8.,"Para navegar na internet precisamos de uma ferramenta chamada navegador ou browser que interpreta a linguagem HTML (padrão de páginas de internet). Identifique nas opções abaixo os aplicativos para navegar na internet:

1  Microsoft Excel
2  Opera Browser
3  Netscape
4  Autocad
5  Internet Explorer
6  Google Chrome
7  Adobe Reader
8  Mozilla Thunderbird

A opção que apresenta somente navegadores de internet é:"
Questão 2169.   Informática - Nível Médio - Petrobrás - CESGRANRIO - 2010,"e) a cor padrão utilizada no fundo de um gráfico é a cor cinza, que não pode ser alterada.",d) o software só permite gerar gráficos em 2D.,'c',"a) um gráfico, após ser gerado, pode ser editado em diversos aspectos de sua construção, exceto o seu tipo.",,"c) o software não é o único capaz de incluir gráficos, o que pode ser feito tanto no Microsoft Word quanto no Microsoft PowerPoint.","b) um tipo de gráfico disponibilizado é o de pizza, que permite a adição de linhas de grade. ","A geração de gráficos é uma funcionalidade muito utilizada dentro da ferramenta Microsoft Excel 2007, sobre o qual afirma-se que

"
Questão 29559.   Informática - Nível Superior - CODEMIG - FUNDEP - 2013,,d) V V V.,'b',a) F F F.,,c) V V F.,b) F F V.,"Assinale V diante das assertivas verdadeiras e F diante das assertivas falsas. 
O procedimento de desinstalação de programas no Windows 7 é realizado 

(  ) no Monitor de Recursos. 
(  ) na Limpeza de Disco. 
(  ) no Painel de Controle."
Questão 23186.   Informática - Nível Superior - AL ES - CESPE - 2011,e) *minha prova*.,d) (minha prova).,'b',a) [minha prova].,,c) {minha prova}.,"b) ""minha prova"".","Suponha que determinado usuário deseje fazer uma pesquisa no Google utilizando a expressão exata minha prova. Nesse caso, o usuário deverá pesquisar por"
Questão 14873.   Informática - Nível Médio - Detran MA - FGV - 2013,e) se todas as afirmativas estiverem corretas.,d) se somente as afirmativas I e III estiverem corretas.,'d',a) se somente a afirmativa I estiver correta.,,c) se somente a afirmativa III estiver correta.,b) se somente a afirmativa II estiver correta.,"A Free Software Foundation considera um software como livre quando atende a determinados princípios básicos.

Nesse contexto, analise as afirmativas a seguir.

I. É permitido executar o software para qualquer propósito.
II. É permitido redistribuir cópias do software em qualquer situação.
III. É permitido estudar como o software funciona e adaptá-lo às suas necessidades.

Assinale:"
Questão 17873.   Informática - Nível Médio - Polícia Militar DF - CESPE - 2010,,,'b',Certo," Com relação aos conceitos de segurança da informação e gerenciamento de arquivos nos ambientes Linux e Windows, julgue os itens de 1 a 3.",,Errado,"A criptografia, muito utilizada em transações pela Internet, é um procedimento de segurança que cifra dados utilizando um processo matemático, de forma que apenas o destinatário consiga decifrá-los, o que impede que o possível interceptador de uma mensagem consiga modificá-la.
"
Questão 33830.   Informática - Nível Médio - DPE RR - FCC - 2015,"e) Bloquear sempre os cookies do navegador de Internet, pois todos os cookies instalam malwares que podem deixar as informações da Defensoria vulneráveis.",d) Procurar fazer o download e executar simultaneamente diferentes programas antimalware para aumentar a segurança em seu computador.,'b',"a) Seguir a política de confidencialidade e divulgar informações profissionais em blogs e redes sociais, de forma a aumentar a visibilidade e a transparência dos serviços públicos.",,"c) Nunca notificar atitudes consideradas abusivas, para não comprometer a credibilidade da Defensoria.","b) Ficar atento às mudanças que ocorrem nas políticas de uso e de privacidade dos serviços que utiliza, para não ser surpreendido com alterações que possam comprometer a sua privacidade.","Para assegurar a proteção e segurança das informações que trafegam pela internet, um Assistente Administrativo deve ter diversos cuidados, dentre os quais:"
Questão 31430.   Informática - Nível Médio - CREMERJ - FDC - 2011,e) RJ-11,d) PS/2,'b',a) PCI,,c) IDE,b) USB,"Um funcionário do CREMERJ precisa adicionar uma nova impressora, do tipo Jato de Tinta, à configuração do seu microcomputador, por meio de um cabo com os respectivos conectores, adequados à instalação, para um funcionamento satisfatório. Esse cabo é conhecido pela seguinte sigla:"
Questão 31389.   Informática - Nível Médio - CREMAM - QUADRIX - 2016,"e) É um conjunto de interfaces facilitadoras, ""user friendly"", para configurações de Boot.","d) É um conjunto de interfaces facilitadoras, ""user friendly"", para configurações iniciais de um sistema operacional.",'c',a) É o mesmo que hardware.," Nas questões que avaliam os conhecimentos de noções de informática, a menos que seja explicitamente informado o contrário, considere que todos os programas mencionados estão em configuração padrão, em português, que o mouse está configurado para pessoas destras, que expressões como clicar, clique simples e clique duplo referem-se a cliques com o botão esquerdo do mouse e que teclar corresponde à operação de pressionar uma tecla e, rapidamente, liberá-la, acionando-a apenas uma vez. Considere também que não há restrições de proteção, de funcionamento e de uso em relação aos programas, arquivos, diretórios, recursos e equipamentos mencionados. ",c) É um conjunto de instruções operacionais que são programadas diretamente no hardware dos equipamentos eletrônicos.,b) É o mesmo que software,"Alguns computadores atuais têm sua função de Boot gerenciada pelo UEFI, Unified Extensible Firmware Interface, que é uma especificação que define uma interface de software entre o sistema operacional e o firmware da plataforma. O que é firmware?"
Questão 19147.   Informática - Nível Superior - MM QT - MB - 2011,e) ARP.,d) SMTP.,'e',a) SNMP.,,c) DNS.,b) ICMP.,Qual dos protocolos abaixo resolve o problema de encontrar um endereço Ethernet que corresponda a um determinado endereço IP?
Questão 17551.   Informática - Nível Médio - Polícia Militar MT - FUNCAB - 2014,e) desligar e fazer logoff.,d) caixa de diálogo executar.,'b',"a) pesquisar pastas e arquivos,",,c) lista dos últimos documentos abertos.,b) adicionar hardware.,"Na configuração padrão do Windows XP, é uma tarefa acessível diretamente do painel de controle:"
Questão 34915.   Informática - Nível Médio - IFAL - COPEVE-UFAL - 2011,e) BrOffice Calc,d) Microsoft Office Word,'d',a) Acrobat Reader," Na questão a seguir, a menos que seja explicitamente informado o contrário, considere que todos os programas mencionados estão em configuração-padrão, em português, que o mouse está configurado para pessoas destras e que expressões como clicar, clique simples e clique duplo referem-se a cliques com o botão esquerdo do mouse. Considere também que não há restrições de proteção e de uso em relação aos programas, arquivos, diretórios e equipamentos mencionados.",c) Microsoft Office Excel,b) Mozilla Firefox,Assinale a opção que é um exemplo de aplicativo editor de texto. 
