questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 4401.   Inglês - Nível Médio - DECEA - CESGRANRIO - 2007,"e) When visibility is good, ground controllers are not needed.",d) Airplane landings have priority over departures.,'d',a) Each plane is directed by just one controller., ,c) The radar room is located above the control tower.,b) Ground controllers observe planes on radar only.,"Mark the correct statement about air traffic control according
to lines 22 - 38.
"
Questão 29440.   Inglês - Nível Superior - CODEMIG - FGV - 2015,e) summarize.,d) enumerate;,'c',a) justify;," TEXT 2
Innovation is the new key to survival

[]

At its most basic, innovation presents an optimal strategy for controlling costs. Companies that have invested in such technologies as remote mining, autonomous equipment and driverless trucks and trains have reduced expenses by orders of magnitude, while simultaneously driving up productivity.

Yet, gazing towards the horizon, it is rapidly becoming clear that innovation can do much more than reduce capital intensity. Approached strategically, it also has the power to reduce people and energy intensity, while increasing mining intensity.

Capturing the learnings 

The key is to think of innovation as much more than research and development (R&D) around particular processes or technologies. Companies can, in fact, innovate in multiple ways, such as leveraging supplier knowledge around specific operational challenges, redefining their participation in the energy value chain or finding new ways to engage and partner with major stakeholders and constituencies.

To reap these rewards, however, mining companies must overcome their traditionally conservative tendencies. In many cases, miners struggle to adopt technologies proven to work at other mining companies, let alone those from other industries. As a result, innovation becomes less of a technology problem and more of an adoption problem.

By breaking this mindset, mining companies can free themselves to adapt practical applications that already exist in other industries and apply them to fit their current needs. For instance, the tunnel boring machines used by civil engineers to excavate the Chunnel can vastly reduce miners"" reliance on explosives. Until recently, those machines were too large to apply in a mining setting. Some innovators, however, are now incorporating the underlying technology to build smaller machineseffectively adapting mature solutions from other industries to realize more rapid results. 

Re-imagining the future

At the same time, innovation mandates companies to think in entirely new ways. Traditionally, for instance, miners have focused on extracting higher grades and achieving faster throughput by optimizing the pit, schedule, product mix and logistics. A truly innovative mindset, however, will see them adopt an entirely new design paradigm that leverages new information, mining and energy technologies to maximize value. []

Approached in this way, innovation can drive more than cost reduction. It can help mining companies mitigate and manage risks, strengthen business models and foster more effective community and government relations. It can help mining services companies enhance their value to the industry by developing new products and services. Longer-term, it can even position organizations to move the needle on such endemic issues as corporate social responsibility, environmental performance and sustainability.

(http://www2.deloitte.com/content/dam/Deloitte/ru/Document s/energy-resource /ru_er_tracking_the_trends_2015_eng.pdf)",c) exemplify;,b) explain;,"For instance"" in Traditionally, for instance, miners have focused on extracting"" (l. 34-35) is used to:"
Questão 29919.   Inglês - Nível Superior - Consórcio Intermunicipal Grande ABC - CAIPIMES - 2015,,"d) For many patients, have the effects being immediate?",'c',"a) For many patients, has the effect be immediate?"," Clues to How an Electric Treatment for Parkinsons Work

In 1998, Dr. Philip A. Starr started putting electrodes in peoples brains. A neurosurgeon at the University of California, San Francisco, Dr. Starr was treating people with Parkinsons disease, which slowly destroys essential bits of brain tissue, robbing people of control of their bodies. At first, drugs had given his patients some relief, but now they needed more help. After the surgery, Dr. Starr closed up his patients skulls and switched on the electrodes, releasing a steady buzz of electric pulses in their brains. For many patients, the effect was immediate. We have people who, when theyre not taking their meds, can be frozen, said Dr. Starr. When we turn on the stimulator, they start walking. First developed in the early 1990s, deep brain stimulation, or D.B.S., was approved by the Food and Drug Administration for treating Parkinsons disease in 2002. Since its invention, about 100,000 people have received implants. While D.B.S. doesnt halt Parkinsons, it can turn back the clock a few years for many patients. Yet despite its clear effectiveness, scientists like Dr. Starr have struggled to understand what D.B.S. actually does to the brain. We do D.B.S. because it works, said Dr. Starr, but we dont really know how. In a recent experiment, Dr. Starr and his colleagues believe they found a clue. D.B.S. may counter Parkinsons disease by liberating the brain from a devastating electrical lock-step.

http://www.nytimes.com/2015/04/16/science/ (adapted)","c) Was the effect immediate, for many patients?","b) The immediate was effective, for many patients?","The interrogative form of: For many patients, the effect was immediate. is:"
Questão 29728.   Inglês - Nível Médio - CODESP SP - VUNESP - 2011,e) a movimentação de migrantes diminuiu no Porto de Santos por falta de transporte para as fazendas de café.,d) a peste bubônica dizimou quase a metade da população da cidade de Santos no início do século XX.,'b',a) muitos imigrantes contraíram infecções generalizadas por causa da precária infraestrutura de Santos.,"      The Port of Santos is located in the city of Santos, Brazil. As of 2006, it is the busiest container port in Latin America. It is Brazils leading port in container traffic. Today it is Latin Americas largest port. Its structure is considered Brazils most modern.
     It was once considered the port of death in the 19th century. Ships tended to avoid docking at the wood plank port, fearing the yellow fever. The floods in the citys area provoked illnesses and once the bubonic plague almost decimated the population.
     In the early 20th century, major urbanization created the ports modern structure seen today, eliminating the risk of diseases and providing the port with modern, industrial-age infrastructure.
     The first railway link from the port to the state capital São Paulo City, 79 km away, and the states interior, was completed in 1864. This allowed for an easier transportation of the vast masses of migrant workers who headed to São Paulo and the states numerous coffee farms.
     Millions of immigrants reached Brazil via the port of Santos in the late 19th and early 20th centuries, proceeding to the countrys interior by railway. Santos was for a few decades the true gateway to Brazil for millions of immigrants.

(Adapted from http://en.wikipedia.org/wiki/Port_of_Santos  acesso em 21.01.2011)",c) surtos de cólera aterrorizavam os imigrantes que chegavam ao Porto de Santos durante o século XIX.,b) a ferrovia ligando o porto à Capital facilitou o transporte de trabalhadores migrantes para o interior.,"De acordo com o texto,"
Questão 15786.   Inglês - Nível Médio - APMBB - VUNESP - 2012,e) avoid any action against human rights.,d) break some laws in case the result is worthwhile.,'e',a) use overwhelming force to control demonstrations.," Police and Human Rights  Manual for Police Training

How can respecting human rights help the police?

Respect for human rights by law enforcement agencies actually enhances the effectiveness of those agencies. Where human rights are systematically respected, police officers have developed professionalism in their approaches to solving and preventing crime and maintaining public order. In this sense, respect for human rights by police is, in addition to being a moral, legal and ethical imperative, also a practical requirement for law enforcement. When the police are seen to respect, uphold and defend human rights:

 Public confidence is built and community cooperation fostered.
 Legal prosecutions are successful in court.  Police are seen as part of the community, performing a valuable social function.
 The fair administration of justice is served, and, consequently, confidence in the system.
 An example is set for respect for the law by others in the society.
 Police are able to be closer to the community, and, therefore, in a position to prevent and solve crimes through proactive policing.
 Support is elicited from the media, from the international community, and from higher authorities.
 A contribution is made to the peaceful resolution of conflicts and complaints. 

An effective police service is one that serves as the first line of defense in the protection of human rights. Its members carry out their work in a way, which does not rely upon fear and raw power but, on the contrary, is based on regard for the law, honor, and professionalism.

What role does training play in protecting human rights?

The effective training of police in human rights is an essential element in the global efforts to promote and protect human rights in every country. In order to protect human rights, the police must first know and understand them. Furthermore, police officers must be familiar with the various international guidelines and bodies of principles  such as the Code of Conduct for law enforcement officials and the principles on the use of force and firearms  and be able to use them as tools in their everyday work. They must understand the fact that international human rights standards concerning their work were developed to provide invaluable guidance for the performance of their crucial functions in a democratic society. However, police officers in the line of duty should know not only what the rules are, but also how to do their job effectively within the confines of those rules.

Doesnt concern for human rights hinder effective police work? 

Most people have heard the argument that respect for human rights is somehow opposed to effective law enforcement. And effective law enforcement means to capture the criminal. And to secure his conviction, it is necessary to bend the rules a little. A tendency to use overwhelming force in controlling demonstrations, physical pressure to extract information from detainees, or excessive force to secure an arrest can be observed now and then. In this way of thinking, law enforcement is a war against crime, and human rights are merely obstacles thrown in the path of the police by lawyers and NGOs. In fact, violations of human rights 78 police only make the already challenging task of law enforcement  79 . When the law enforcer  80 the lawbreaker, the result is an assault on human dignity, on the law itself and on all institutions of public authority.

(G. Kalajdziev, et al. www.humanrights.dk. Adaptado.)",c) be reactive rather than proactive in crime prevention.,b) use physical pressure sometimes to obtain confessions.,"Whenever enforcing the law, police should"
Questão 24969.   Inglês - Nível Médio - ENEM - INEP - 2015,e) interferência dos meios de comunicação.,d) fascínio por softwares inovadores.,'a',a) alteração de imagens.,,c) acesso a novas informações.,b) exposição ao mundo virtual.,"How fake images change our memory and behaviour

    For decades, researchers have been exploring just how unreliable our own memories are. Not only is memory fickle when we access it, but it""s also quite easily subverted and rewritten. Combine this susceptibility with modem image-editing software at our fingertips like Photoshop, and it""s a recipe for disaster. In a world where we can witness news and world events as they unfold, fake images surround us, and our minds accept these pictures as real, and remember them later. These fake memories don""t just distort how we see our past, they affect our current and future behaviour too - from what we eat, to how we protest and vote. The problem is there""s virtually nothing we can do to stop it.

   Old memories seem to be the easiest to manipulate. In one study, subjects were showed images from their childhood. Along with real images, researchers snuck in manipulated photographs of the subject taking a hotair balloon ride with his or her family. After seeing those images, 50% of subjects recalled some part of that hot-air balloon ride - though the event was entirely made up.

EVELETH, R. Disponível em: www.bbc.com. Acesso em: 16 jan. 2013 (adaptado).

A reportagem apresenta consequências do uso de novas tecnologias para a mente humana. Nesse contexto, a memória das pessoas é influenciada pelo(a)"
Questão 19437.   Inglês - Nível Superior - AL MG - FUMARC - 2014,,"d) F, T, T.",'d',"a) T, F, F."," TEXT 1
                                    When was the first computer unvented?

            The word ""computer"" was first recorded as being used in 1613 and was originally used to describe a human who performed calculations or computations. The definition of a computer remained the same until the end of the 19th century when people began to realize machines never get tired and can perform calculations much faster and more accurately than any team of human computers ever could.
            In 1822, Charles Babbage began developing the Difference Engine, which was considered to be the first automatic computing engine. It was capable of computing several sets of numbers and making hard copies of the results. Unfortunately, because of funding he was never able to complete a full-scale functional version of this machine. In June of 1991, the London Science Museum completed the Difference Engine Nº 2 for the bicentenni- al year of Babbage""s birth and later completed the printing mechanism in 2000.

Fonte: http://www.computerhope.com/issues/ch000984.htm Acesso em: 15/10/2013 ","c) T, T, F.","b) T, F, T.","Write True (T) or False (N).

( ) The meaning of a computer changed a lot from 1613 to the 19th century.
( ) Only after the 19th century it was understood people calculate less quickly than machines.
( ) An updated version of the first automatic computer can be found at the London Science Museum."
Questão 18991.   Inglês - Nível Médio - EsFCEx - EB - 2011,e) 2011.,d) 2010.,'e',a) 2007.," Mark Zuckerbergs 650 Million Friends (and counting) 

    Back in June 2009, the globes potpourri of social-networking sites was extremely diverse: Googles Orkut dominated India and Brazil; Central and South America preferred Hi5; Maktoob was king in the Arab world. The Vietnamese liked Zing, the Czechs loved Lidé, South Koreans surfed Cyworld. Two years after that, and Facebook has stolen users away from its rivals very fast. Its completely knocked Hi5 off the map in former strongholds such as Peru, Mexico, and Thailand. After a tense back-and-forth with Orkut in India, Facebook has emerged victorious. And its becoming more popular in Armenia, Georgia, and the Netherlands, where local providers are making a desperate last stand.
   There are some glaring exceptions to Facebooks colonization kick. Russians continue to use Vkontakte and Odnoklassniki, with Facebook a distant fourth in the rankings. China remains highly committed to domestic sites such as Qzone and Renren. But for the rest of us, were living in Zuckerbergs world.

(endereço eletrônico omitido propositadamente)",c) 2009.,b) 2008.,"According to the text, Facebooks boom on the Internet was in"
Questão 23592.   Inglês - Nível Superior - CEMIG TELECOM - BD - 2014,,d) has been - had been - had being - to be born,'b',a) are - has been - was - been born,,c) had been - was - had been - was born,b) had been - has been - was being - to be born,"Assinale a alternativa que apresenta os termos que preenchem CORRETAMENTE as lacunas existentes nos enunciados seguintes, de cima para baixo:

I. These bees ___________ kept in a large hive before they were taken out and examined by the beekeeper.
II. A thief came into his house, tied him up, took his money, and left. He ___________ tied up for several hours.
III. John doesn""t cook very well. He _____________ helped by his wife.
IV. Amanda is pregnant. She expects her baby ______________ in November."
Questão 21463.   Inglês - Nível Superior - BACEN - CESPE - 2013,,,'a',Certo,"     Recent corporate collapses, such as EBS International and Société Générale, have brought about renewed scrutiny into corporate governance mechanisms. Given the pervasiveness of Information Technology (IT) in many organizations, the examination of corporate governance mechanisms also includes IT governance mechanisms. IT governance is defined as a structure of relationships and processes to direct and control the enterprise in order to achieve the enterprises goals by adding value while balancing risk versus return over IT and its processes.
    In light of increased public awareness, professional bodies such as the Information Systems Audit and Control Association (ISACA) have undertaken a number of steps to provide guidance in the implementation of effective IT governance. The approach taken by ISACA appears to be largely based upon two concepts. The first concept relates to increasing the awareness of issues and concepts relating to IT governance in the public domain. The second concept involves the provision of guidelines and the identification of best-practice IT governance mechanisms. Interestingly, the effectiveness of these best-practice mechanisms in improving IT governance is largely based upon conceptual arguments. As such, it becomes important to ascertain if these best-practice mechanisms do impact upon the level of IT governance.
    As IT escalates in terms of importance and pervasiveness in the operations of firms, it is inexorably tied to specific mechanisms that are prescribed for good corporate governance, most notably, a sound system of internal controls. Accordingly, effective IT governance is a critical underpinning for a system of good corporate governance that minimizes agency losses for a firm.

Internet: < http://onlinelibrary.wiley.com > (adapted).

Based on the text above, judge the following item. ",,Errado,"Internal control is a central issue on corporate governance.
"
Questão 4358.   Inglês - Nível Superior - Petrobrás - CESGRANRIO - 2012,"e) getting previous experience in an internship program
with an O&G organization.","d) attending a university where major oil companies look
for prospective employees.",'c',a) participating in a job fair.," 
",c) applying to specific job ads via internet sites.,b) taking part in O&G Industry interviews.,"In Text I, using the interviewees experience, it can be said
that getting a job in the O&G industry can result from all
the following situations, EXCEPT
"
Questão 5051.   Inglês - Nível Médio - SERPRO - CESPE - 2008,,,'b',Certo,"      It now seems to me that what matters most in the majority
of organizations is to have reasonably intelligent, hard-working
managers who have a sense of pride and loyalty toward their
organization; who can get to the root of a problem and are inclined
toward action; who are decent human beings with a natural empathy
and concern for people; who possess humor, humility, and common
sense; and who are able to couple drive with stick-to-it-iveness* and
patience in the accomplishment of a goal.
     It is the ability to make positive things happen that most
distinguishes the successful manager from the mediocre or
unsuccessful one. It is far better to have dependable managers who
can make the right things happen in a timely fashion than to have
brilliant, sophisticated, highly educated executives who are excellent
at planning and analyzing, but who are not so good at implementing.
The most cherished manager is the one who says “I can do it,” and
then does.
     Many business schools continue to focus almost exclusively
on the development of analytical skills. As a result, these schools are
continuing to graduate large numbers of students who know a great
deal about analyzing strategies, dissecting balance sheets, and using
computers — but who still don’t know how to manage!
     As a practical matter, of course, schools can go only so far
in teaching their students to manage. Only actual work experience
will fully develop the kinds of managerial traits, skills, and virtues
that I have discussed here.

*the ability and determination to continue doing something despite difficulties.
Wegman, Knezevic, Bernstein. A reading skills book, 3.d 
ed. Mac Graw-Hill Companies, Inc. (adapted).

Based on the text above, judge the items below.",,Errado,"Lots of business schools still insist on focusing only on the
development of analytical abilities."
Questão 15790.   Inglês - Nível Médio - APMBB - VUNESP - 2012,e) does.,d) will.,'c',a) might.," Police and Human Rights  Manual for Police Training

How can respecting human rights help the police?

Respect for human rights by law enforcement agencies actually enhances the effectiveness of those agencies. Where human rights are systematically respected, police officers have developed professionalism in their approaches to solving and preventing crime and maintaining public order. In this sense, respect for human rights by police is, in addition to being a moral, legal and ethical imperative, also a practical requirement for law enforcement. When the police are seen to respect, uphold and defend human rights:

 Public confidence is built and community cooperation fostered.
 Legal prosecutions are successful in court.  Police are seen as part of the community, performing a valuable social function.
 The fair administration of justice is served, and, consequently, confidence in the system.
 An example is set for respect for the law by others in the society.
 Police are able to be closer to the community, and, therefore, in a position to prevent and solve crimes through proactive policing.
 Support is elicited from the media, from the international community, and from higher authorities.
 A contribution is made to the peaceful resolution of conflicts and complaints. 

An effective police service is one that serves as the first line of defense in the protection of human rights. Its members carry out their work in a way, which does not rely upon fear and raw power but, on the contrary, is based on regard for the law, honor, and professionalism.

What role does training play in protecting human rights?

The effective training of police in human rights is an essential element in the global efforts to promote and protect human rights in every country. In order to protect human rights, the police must first know and understand them. Furthermore, police officers must be familiar with the various international guidelines and bodies of principles  such as the Code of Conduct for law enforcement officials and the principles on the use of force and firearms  and be able to use them as tools in their everyday work. They must understand the fact that international human rights standards concerning their work were developed to provide invaluable guidance for the performance of their crucial functions in a democratic society. However, police officers in the line of duty should know not only what the rules are, but also how to do their job effectively within the confines of those rules.

Doesnt concern for human rights hinder effective police work? 

Most people have heard the argument that respect for human rights is somehow opposed to effective law enforcement. And effective law enforcement means to capture the criminal. And to secure his conviction, it is necessary to bend the rules a little. A tendency to use overwhelming force in controlling demonstrations, physical pressure to extract information from detainees, or excessive force to secure an arrest can be observed now and then. In this way of thinking, law enforcement is a war against crime, and human rights are merely obstacles thrown in the path of the police by lawyers and NGOs. In fact, violations of human rights 78 police only make the already challenging task of law enforcement  79 . When the law enforcer  80 the lawbreaker, the result is an assault on human dignity, on the law itself and on all institutions of public authority.

(G. Kalajdziev, et al. www.humanrights.dk. Adaptado.)",c) ought to.,b) would.,"No trecho  However, police officers in the line of duty should know not only what the rules are  a palavra should pode ser substituída, sem alteração de sentido, por"
Questão 5045.   Inglês - Nível Médio - SERPRO - CESPE - 2008,,,'a',Certo,"      It now seems to me that what matters most in the majority
of organizations is to have reasonably intelligent, hard-working
managers who have a sense of pride and loyalty toward their
organization; who can get to the root of a problem and are inclined
toward action; who are decent human beings with a natural empathy
and concern for people; who possess humor, humility, and common
sense; and who are able to couple drive with stick-to-it-iveness* and
patience in the accomplishment of a goal.
     It is the ability to make positive things happen that most
distinguishes the successful manager from the mediocre or
unsuccessful one. It is far better to have dependable managers who
can make the right things happen in a timely fashion than to have
brilliant, sophisticated, highly educated executives who are excellent
at planning and analyzing, but who are not so good at implementing.
The most cherished manager is the one who says “I can do it,” and
then does.
     Many business schools continue to focus almost exclusively
on the development of analytical skills. As a result, these schools are
continuing to graduate large numbers of students who know a great
deal about analyzing strategies, dissecting balance sheets, and using
computers — but who still don’t know how to manage!
     As a practical matter, of course, schools can go only so far
in teaching their students to manage. Only actual work experience
will fully develop the kinds of managerial traits, skills, and virtues
that I have discussed here.

*the ability and determination to continue doing something despite difficulties.
Wegman, Knezevic, Bernstein. A reading skills book, 3.d 
ed. Mac Graw-Hill Companies, Inc. (adapted).

Based on the text above, judge the items below.",,Errado,"Most organizations are now interested in reasonably intelligent
workers and who work hard."
Questão 18993.   Inglês - Nível Médio - EsFCEx - EB - 2011,e) South Korea.,d) India and Brazil.,'c',a) South America.," Mark Zuckerbergs 650 Million Friends (and counting) 

    Back in June 2009, the globes potpourri of social-networking sites was extremely diverse: Googles Orkut dominated India and Brazil; Central and South America preferred Hi5; Maktoob was king in the Arab world. The Vietnamese liked Zing, the Czechs loved Lidé, South Koreans surfed Cyworld. Two years after that, and Facebook has stolen users away from its rivals very fast. Its completely knocked Hi5 off the map in former strongholds such as Peru, Mexico, and Thailand. After a tense back-and-forth with Orkut in India, Facebook has emerged victorious. And its becoming more popular in Armenia, Georgia, and the Netherlands, where local providers are making a desperate last stand.
   There are some glaring exceptions to Facebooks colonization kick. Russians continue to use Vkontakte and Odnoklassniki, with Facebook a distant fourth in the rankings. China remains highly committed to domestic sites such as Qzone and Renren. But for the rest of us, were living in Zuckerbergs world.

(endereço eletrônico omitido propositadamente)",c) Russia and China.,"b) Peru, Mexico and Thailand.","According to the text, Facebook is not number one in"
Questão 29734.   Inglês - Nível Médio - CODESP SP - VUNESP - 2011,e) rapidez em emergências médicas.,d) eficiência ao mudar a velocidade.,'e',a) capacidade para percorrer grandes distâncias.,"      The ability of a helicopter to hover and land almost anywhere makes it an enormously useful machine. But helicopters have their limitations, particularly when it comes to flying fast. In a recent series of test flights, a new type of chopper has begun smashing speed records.
     The x2 is an experimental helicopter being developed by Sikorsky, an American company, which hopes it will be zipping along at more than 460kph. The company, however, is interested in more than just breaking speed records. It plans to use the technology developed for the x2 in commercial helicopters.
     Sikorsky reckons that future helicopters built using the x2 technology would be extremely versatile machines. They would dash to and from a medical emergency a lot faster. They would also be very agile in flight, which would increase their capabilities in combat.

(Adapted from The Economist September 11, 2010, page 98)",c) economia de combustível e de manutenção.,b) possibilidade de comportar mais passageiros,"De acordo com o texto, uma das vantagens da tecnologia x2 é a"
Questão 4360.   Inglês - Nível Superior - Petrobrás - CESGRANRIO - 2012,"e) prospective (line 84) and ""former"" are synonyms.","d) enhance (line 66) and ""reduce"" express similar ideas.",'b',"a) major (line 22) and ""main"" express opposite ideas."," 
","c) smart (line 51) and ""intelligent"" are antonyms.","b) headquarters (line 40) could be substituted by ""main
office"".","Based on the meanings of the words in Text I,
"
Questão 18922.   Inglês - Nível Superior - EsFCEx - EB - 2014,"e) Would you to pass me the salt, please?",d) Where is my bag? I shouldn‟t find it.,'a',"a) Where are you going this holiday? I don‟t know yet, I might go to the beach.",,c) You should to have a break.,"b) You have to help me with my composition, it is important I do it myself",Choose the correct alternative according to the use of modals:
Questão 25065.   Inglês - Nível Médio - ENEM - INEP - 2014,e) percorre várias estradas durante as diferentes fases de sua vida.,d) reconhece que as dificuldades em sua vida foram todas superadas.,'a',a) festeja o fato de ter sido ousado na escolha que fez em sua vida.,,c) viaja muito pouco e que essa escolha fez toda a diferença em sua vida.,b) lamenta por ter sido um viajante que encontrou muitas bifurcações.,"The Road Not Taken (by Robert Frost)

Two roads diverged in a wood, and I  I took the one less traveled by, And that has made all the difference.

Disponível em: www.poetryfoundation.org. Acesso em: 29 nov. 2011 (fragmento).

Estes são os versos finais do famoso poema The Road Not Taken, do poeta americano Robert Frost. Levando-se em consideração que a vida é comumente metaforizada como uma viagem, esses versos indicam que o autor"
Questão 23593.   Inglês - Nível Superior - CEMIG TELECOM - BD - 2014,,"d) I, II, III e IV.",'c',a) I.,,"c) I, II e III.",b) III e IV.,"Levando em consideração as diferentes formas de se referir a ações no futuro, analise os itens seguintes:

I. Claire is working at the library on Friday morning.
II. When I retire, I am going to go back to Liverpool to live.
III. The telephone is ringing, but I wont answer it.
IV. James and Sarah are working two jobs to afford a private school for their children.

O emprego dos termos em destaque está CORRETO apenas em"
Questão 28445.   Inglês - Nível Superior - Prefeitura de Aroeiras PB - ACAPLAM - 2010,e) N. D. A.,d) She is not going to call him again.,'a',a) She was not going to call him again.,,c) I am not going to call you again.,b) She was not going to call you again.,"She Said, Im not going to call you again! In other words, she said:"
Questão 16106.   Inglês - Nível Superior - AEB - CETRO - 2014,"e) Our nation is embarked on an ambitious space exploration program, and we are doing it to the American taxpayers to get it right.","d) Our nation is embarked on an ambitious space exploration program, and we will do it to the American taxpayers to get it right.",'b',"a) Our nation is embarked on an ambitious space exploration program, and we can do it to the American taxpayers to get it right",,"c) Our nation is embarked on an ambitious space exploration program, and we might do it to the American taxpayers to get it right.","b) Our nation is embarked on an ambitious space exploration program, and we are in debt to the American taxpayers to get it right.","Read the sentence below and choose the alternative that rewrites it using a synonym to the underlined word.

Our nation is embarked on an ambitious space exploration program, and we owe it to the American taxpayers to get it right."
Questão 14162.   Inglês - Nível Médio - ABIN - CESPE - 2008,,,'a',Certo," UN announces program to help hunger hot spots 

A UN agency rolled out a $ 214 million program Tuesday to help 16 needy places hit hard by high prices for food and oil, amid a crisis already making it hard for aid groups to provide enough food for the worlds hungry.

The World Food Program said almost 1 billion poor people around the world are struggling to survive amid the higher prices. The agency is trying to reach those in critical need of assistance in Africa, Asia and the Caribbean.

""Food prices are not abating, and the worlds most vulnerable have exhausted their coping strategies"", said Josette Sheeran, the agencys executive director. ""Our action plan is targeted and customized to help the most vulnerable meet their urgent needs.
""The plan will provide assistance to groups such as pregnant women, undernourished children and people living in urban areas affected most by the food crisis.

The Rome-based agency also hopes to cut transportation costs and help support farmers in countries where emergency food can be bought locally.

But the agency already faces ""obstacles"" in procuring food, particularly when trying to buy supplies locally, spokeswoman Brenda Barton said.
""At the markets we have been buying food it has become just too expensive"", Barton told The Associated Press by telephone. And she added: ""a lot of markets just dont have any food to buy.""
Internet: (adapted).

Based on the text above, it can be deduced that",,Errado,"at least three groups of people are the present target for food supply by the UN agency mentioned in the text.
"
Questão 19437.   Inglês - Nível Superior - AL MG - FUMARC - 2014,,"d) F, T, T.",'d',"a) T, F, F."," TEXT 1
                                    When was the first computer unvented?

            The word ""computer"" was first recorded as being used in 1613 and was originally used to describe a human who performed calculations or computations. The definition of a computer remained the same until the end of the 19th century when people began to realize machines never get tired and can perform calculations much faster and more accurately than any team of human computers ever could.
            In 1822, Charles Babbage began developing the Difference Engine, which was considered to be the first automatic computing engine. It was capable of computing several sets of numbers and making hard copies of the results. Unfortunately, because of funding he was never able to complete a full-scale functional version of this machine. In June of 1991, the London Science Museum completed the Difference Engine Nº 2 for the bicentenni- al year of Babbage""s birth and later completed the printing mechanism in 2000.

Fonte: http://www.computerhope.com/issues/ch000984.htm Acesso em: 15/10/2013 ","c) T, T, F.","b) T, F, T.","Write True (T) or False (N).

( ) The meaning of a computer changed a lot from 1613 to the 19th century.
( ) Only after the 19th century it was understood people calculate less quickly than machines.
( ) An updated version of the first automatic computer can be found at the London Science Museum."
Questão 14164.   Inglês - Nível Médio - ABIN - CESPE - 2008,,,'b',Certo," UN announces program to help hunger hot spots 

A UN agency rolled out a $ 214 million program Tuesday to help 16 needy places hit hard by high prices for food and oil, amid a crisis already making it hard for aid groups to provide enough food for the worlds hungry.

The World Food Program said almost 1 billion poor people around the world are struggling to survive amid the higher prices. The agency is trying to reach those in critical need of assistance in Africa, Asia and the Caribbean.

""Food prices are not abating, and the worlds most vulnerable have exhausted their coping strategies"", said Josette Sheeran, the agencys executive director. ""Our action plan is targeted and customized to help the most vulnerable meet their urgent needs.
""The plan will provide assistance to groups such as pregnant women, undernourished children and people living in urban areas affected most by the food crisis.

The Rome-based agency also hopes to cut transportation costs and help support farmers in countries where emergency food can be bought locally.

But the agency already faces ""obstacles"" in procuring food, particularly when trying to buy supplies locally, spokeswoman Brenda Barton said.
""At the markets we have been buying food it has become just too expensive"", Barton told The Associated Press by telephone. And she added: ""a lot of markets just dont have any food to buy.""
Internet: (adapted).

Based on the text above, it can be deduced that",,Errado,local provisions of food are particularly easy to find.
Questão 22720.   Inglês - Nível Superior - CAPES - CESGRANRIO - 2008,e) report on some effective alternatives to avoid the information burden at the workplace.,d) advertise modern technological devices that are expected to revolutionize the world.,'e',a) blame modern businessmen for being offline during meetings.," How to dig out from the information avalanche 
Majority of workers feel overwhelmed by deluge of data, survey finds
By Eve Tahmincioglu updated 8:18 p.m. ET March 16, 2008

Don""t expect Shaun Osher, the CEO of Core Group Marketing in New York, to answer your e-mail right away. He has stopped responding to e-mails every minute and only checks his e-mail account twice a day. He also started turning off his BlackBerry during meetings. This tactic has made him so much more productive that earlier this year he held a meeting with his staff of 50 and ""strongly suggested"" that they stop relying so heavily on e-mail and actually start calling clients on the phone. And, he requested his employees put cell phones and PDAs on silent mode during meetings, as well as curtail the common practice of cc-ing everybody when sending out an e-mail. ""There was so much redundancy, so much unnecessary work,"" he explains. ""One person could handle an issue that should take two minutes, but when an email goes out and five people get cc-ed, then everybody responds to it and there""s a snowball effect."" It""s not that Osher has anything against technology. In fact, he loves it. The problem is, last year he realized he was inundated with so many e-mails and so much information in general that he began to experience data overload. ""In the beginning, e-mail and all this data was a great phenomenon, revolutionizing what we do. But the pendulum has swung way too much to the other side,"" he maintains. ""We""re less productive."" Osher isn""t the only one out there under a data avalanche. Thanks to technological innovations, you can be talking to a customer on your cell phone, answering a LinkedIn invitation on your laptop, and responding to email on your PDA all at the same time. Besides, during tough economic times, who will want to miss any information when your job could be on the line if you indulge in the luxury of being offline? Turns out, seven out of 10 office workers in the United States feel overwhelmed by information in the workplace, and more than two in five say they are headed for a data ""breaking point,"" according to a recently released Workplace Productivity Survey. Mike Walsh, CEO of LexisNexis U.S. Legal Markets, says there are a host of reasons we""re all on the information brink: ""exponential growth of the size of the information ""haystack,"" the immensity and immediacy of digital communications, and the fact that professionals are not being provided with sufficient tools and training to help them keep pace with the growing information burden."" Ellen Kossek, a professor from Michigan State, believes we are less productive in this age of 24-7 technology, and our multitasking mentality has spawned a ""not-mentallypresent"" society. ""We""re becoming an attention-deficit disorder society switching back and forth like crazy,"" Kossek says. ""We""re connected all the time. We""re working on planes, in coffee shops, working on the weekends. Work is very seductive, but yet we""re actually less effective."" The key to getting your head above the data flood, according to workplace experts, is managing and reducing the information you""re bombarded with.

© 2008 MSNBC Interactive - (slightly adapted) http://www.msnbc.msn.com/id/23636252/",c) convince businessmen of the advantages of working online on weekends.,b) introduce new trends in the market concerning email software.,The purpose of this article is to
