questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 10138.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo,,,Errado,"O Grupo de Comunidades Bentônicas, da Universidade Federal de Alagoas, identificou organismos da fauna de invertebrados considerados, atualmente, endêmicos das áreas de recife brasileiras e novas espécies, cuja localidade-tipo é o litoral de Alagoas. Entre elas constam a esponja Mycale alagoana e os briozoários Vasigynella ovicellata, Beania correiae, Bugula alba, Bugula bowiei e Bugula gnoma. Briozoários são pequenos animais invertebrados que formam colônias em pedras e sedimentos no mar. A coordenadora da pesquisa destaca que, mesmo após duas décadas de estudos, apenas 50% da fauna dos invertebrados nos ecossistemas recifais foi identificada, o que comprova a vastidão da biodiversidade marinha em Alagoas. De acordo com a coordenadora, os principais invertebrados presentes nos recifes são esponjas, corais, moluscos, poliquetas, crustáceos, briozoários, equinodermos e ascídias.

Internet: < www.alagoas24horas.com.br > (com adaptações).

Considerando as informações apresentadas no texto acima, julgue os itens subsequentes.

Os animais citados no texto são eucariontes, heterótrofos e triblásticos."
Questão 10152.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'a',Certo,,,Errado,"Com relação à fotossíntese, julgue os itens subsecutivos.

O cloroplasto, organela responsável pela fotossíntese, possui DNA e RNA próprios, que atuam na síntese de algumas proteínas estruturais e enzimáticas."
Questão 11462.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,e) classe,d) família,'e',a) superfamília,,c) subordem,b) parvordem,"A corruíra, Troglodytes musculus, e a araponga, Procnias nudcollis, são integrantes da ordem Passeriformes, portanto pertencem certamente à mesma"
Questão 17565.   Biologia - Nível Superior - Polícia Militar MT - UNEMAT - 2012,"e) A planta possui mais auxina no lado claro, apresentando fototropismo negativo.","d) A planta possui mais auxina no lado escuro, apresentando fototropismo positivo.",'d',"a) A planta possui mais auxina no lado claro, apresentando fototropismo positivo.",,"c) Isso ocorreu ao acaso, porque o crescimento das plantas não responde a estímulos luminosos.","b) A planta produziu giberilina, que promoveu a curvatura do seu caule em direção à luz.","Um aluno do segundo ciclo do Ensino Fundamental depositou uma semente de feijão em um chumaço de algodão embebido em água, dentro de um copo plástico descartável de cafezinho, a pedido da professora de Ciências. Ao observar o crescimento da planta, ficou curioso, e fez a você a seguinte pergunta: Você poderia me explicar por que a planta, que estava em uma prateleira da estante, à medida que crescia, começou a se curvar em direção à única janela da sala?

A fim de explicar o fenômeno ao aluno, utilizando seus conhecimentos de botânica, assinale a alternativa correta."
Questão 6166.   Biologia - Nível Médio - Polícia Civil SP - VUNESP - 2012,e) no blastocisto.,d) no celoma.,'b',a) na massa celular interna.,,c) no arquêntero.,b) na medula óssea.,"A diversidade celular é importante na formação de organismos
complexos. No corpo humano, as células-tronco são
capazes de se diferenciar nos diversos tipos celulares dos
tecidos do organismo. Elas podem ser adultas ou embrionárias.
As células-tronco adultas são encontradas
"
Questão 10098.   Biologia - Nível Médio - SEE AC - FUNCAB - 2010,"e) A epidemia de cólera não é tão fácil de acontecer, pois a doença é transmitida de humano para humano, levando algum tempo para que o processo se instale.",d) Tanto a cólera quanto a leptospirose são doenças endêmicas da região.,'c',"a) A chuva é fator determinante para a proliferação das duas doenças, pois emambos os casos arrasta a urina do rato, que é o vetor, espalhando as bactérias por diversos ambientes.",,c) A falta de rede de esgoto em alguns locais da região é fator importante para que haja uma epidemia de cólera.,"b) Na região Zona da Mata Sul, relatada no texto, a cólera aparece esporadicamente, apenas em momentos em que há muita chuva.","Nordeste já sofre com epidemias causadas pela chuva.
Um surto de diarreia em Maraial, na Zona da Mata Sul, a 133 quilômetros do Recife, acendeu o alerta entre autoridades de saúde que monitoram municípios afetados pelas enchentes que já mataram 52 pessoas e deixaram 157,5 mil sem casa em Pernambuco e Alagoas. Elas temem uma onda de epidemias, como leptospirose e cólera, cujos sintomas levam ao menos uma semana para aparecer (...).

(...) O temor e a supervisão redobrada das autoridades em relação à manifestação de sintomas de doenças epidêmicas ainda é motivado pelo fato de a cólera ser endêmica na região da Zona da Mata Sul.O bacilo foi controlado somente nos anos 1980 em Cortês, município vizinho a Palmares. Mas, como é resistente, pode voltar a se proliferar em condições ambientais e sanitárias propícias para o contágio, que ocorre principalmente quando há carência de rede de esgoto e de água potável.(O Estado de S.Paulo. 26/06/2010)

A reportagem acima, extraída do Jornal O Estado de São Paulo, relata uma situação que normalmente acontece em locais onde houve um grande volume de chuvas. A respeito do que foi citado na reportagem, assinale a alternativa que está correta."
Questão 10102.   Biologia - Nível Médio - SEE AC - FUNCAB - 2010,e) Ondas do Mar.,d) Água.,'a',a) Jazidas de ferro.,,c) Madeira.,b) Lã da ovelha.,"Para desenvolvermos nossas atividades diárias, precisamos utilizar uma série de materiais encontrados na natureza. Esses materiais são chamados de recursos naturais e são encontrados na fauna e flora, no solo e nas águas do nosso planeta.No entanto, esse uso deve ser controlado, pois os recursos não existem na natureza de forma ilimitada, sendo que alguns não são renováveis.
Dos recursos naturais citados abaixo, assinale aquele que NÃO é renovável."
Questão 10156.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo,,,Errado,"No que se refere às adaptações evolutivas, julgue os próximos itens.

O ovo amniótico surgiu, primeiramente, nos anfíbios, sendo uma adaptação que favoreceu a conquista do ambiente terrestre."
Questão 14302.   Biologia - Nível Superior - UFRN - BD - 2015,,"d) redução de dióxido de carbono a carbono orgânico, utilizando-se moléculas de NADPH produzidas no processo de fotofosforilação cíclica.",'c',a) utilização de energia oriunda da quebra de água ocorrida durante o processo que envolve um fluxo cíclico de elétrons.,,"c) combinação inicial de uma molécula de dióxido de carbono com um composto de cinco carbonos, a ribulose 1,5-bifosfato.","b) formação de duas moléculas de três carbonos, o gliceraldeído 3-fosfoglicerato, a partir da substância conhecida como Rubisco.",As reações do ciclo de Calvin que ocorrem no estroma do cloroplasto incluem a
Questão 18243.   Biologia - Nível Médio - Polícia Militar PR - UFPR - 2014,"e) As afirmativas 1, 2 e 3 são verdadeiras.",d) Somente as afirmativas 2 e 3 são verdadeiras.,'e',a) Somente a afirmativa 1 é verdadeira,,c) Somente as afirmativas 1 e 3 são verdadeiras.,b) Somente as afirmativas 1 e 2 são verdadeiras.,"Durante décadas, seres parasitas foram omitidos das teias alimentares, com base na ideia de que eles teriam pouca influência na biomassa do ecossistema. Entretanto, quando a biomassa dos parasitas é medida, esta noção é desafiada. Em alguns sistemas estuarinos, por exemplo, a biomassa dos parasitas é comparável à dos predadores no topo da cadeia.

Traduzido e adaptado de: PRESTON, D. & JOHNSON, P. Ecological Consequences of Parasitism. Nature Education Knowledge 3(10):47, 2010.

A respeito da inserção dos parasitas nas teias alimentares, considere as seguintes afirmativas:

1. Parasitas podem regular o tamanho da população de hospedeiros.
2. Parasitas podem atuar como presas.
3. Parasitas podem alterar o desfecho de interações competitivas interespecíficas.

Assinale a alternativa correta"
Questão 10162.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'a',Certo," As doenças metabólicas hereditárias (DMH) são causadas por erros inatos do metabolismo (EIM) e resultam da falta de atividade de enzimas específicas ou defeitos no transporte de proteínas. Atualmente, são conhecidas mais de quinhentas doenças humanas causadas por EIM. As DMH são doenças genéticas raras que afetam diretamente o metabolismo e, frequentemente, prejudicam o crescimento e o desenvolvimento de crianças e o desempenho normal de adultos de qualquer idade. Algumas delas têm tratamento efetivo por meio de terapia de reposição enzimática, terapia nutricional específica ou suplementação de vitaminas, portanto o diagnóstico deve ser precoce.

Internet: < www.unifesp.br > (com adaptações).

Considerando as informações apresentadas no texto, julgue os itens seguintes, acerca da transmissão de características hereditárias.",,Errado,"Uma doença autossômica recessiva só ocorre se ambos os genitores possuírem o alelo que a condiciona, portanto o cruzamento consanguíneo pode aumentar a probabilidade de ocorrência desse tipo de anomalia hereditária.

"
Questão 11447.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,"e) necessita ser transcrito, ou em DNA ou RNAm, para que ocorra a tradução.","d) atua como RNAm no processo de tradução, em todos os grupos.
",'b',"a) se organiza na forma de fita simples, apenas.
",,"c) atua como fita molde para a transcrição reversa, apenas.
","b) se organiza tanto em fita simples como fita dupla, depen­dendo do grupo.","O grupo dos vírus é bastante heterogêneo, tanto por sua composição biomolecular externa como interna.

Nos grupos de vírus que apresentam RNA como material genético, tal ácido nucleico"
Questão 16286.   Biologia - Nível Médio - Bombeiro Militar DF - CESPE - 2011,,,'b',Certo," Uma das muitas atribuições do corpo de bombeiros tem sido o combate a incêndios na vegetação nativa. No planalto central brasileiro, em vista do período de seca sazonal, os incêndios são preocupação constante devido ao potencial de resultar em degradação do bioma dessa região. A respeito desse tema e do bioma em questão, julgue os itens de 61 a 68.",,Errado,"O citado bioma é o bioma caatinga.
"
Questão 16289.   Biologia - Nível Médio - Bombeiro Militar DF - CESPE - 2011,,,'a',Certo," Uma das muitas atribuições do corpo de bombeiros tem sido o combate a incêndios na vegetação nativa. No planalto central brasileiro, em vista do período de seca sazonal, os incêndios são preocupação constante devido ao potencial de resultar em degradação do bioma dessa região. A respeito desse tema e do bioma em questão, julgue os itens de 61 a 68.",,Errado,"A passagem do fogo pode favorecer a herbivoria.
"
Questão 17564.   Biologia - Nível Superior - Polícia Militar MT - UNEMAT - 2012,e) A ascaridíase é causada pela ingestão de água ou alimentos contaminados com ovos de um nematóide popularmente conhecido como lombriga.,"d) A cisticercose é uma doença decorrente da ingestão de carne de porco ou de boi mal cozida, contendo larvas de um verme platelminte.",'e',a) A taeníase é causada por um nematódeo através da ingestão de água contaminada.,,"c) A esquistossomose é causada por um protozoário que parasita um molusco, que atua como hospedeiro intermediário.",b) O combate aos barbeiros é uma das formas de prevenção da malária.,"Os seres humanos podem ser atingidos por inúmeras doenças causadas por parasitas.

Sobre algumas doenças parasitárias, assinale a alternativa correta."
Questão 16529.   Biologia - Nível Médio - Bombeiro Militar MG - IDECAN - 2015,,d) Grupo O.,'d',a) Grupo A.,,c) Grupo B.,b) Grupo AB.,"Uma mulher do grupo A, filha de mãe do grupo O, casa-se com um homem do grupo AB. Portanto, qual das alternativas  indica o tipo sanguíneo que NÃO poderia ser de uma criança gerada por esse casal?"
Questão 10164.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo," As doenças metabólicas hereditárias (DMH) são causadas por erros inatos do metabolismo (EIM) e resultam da falta de atividade de enzimas específicas ou defeitos no transporte de proteínas. Atualmente, são conhecidas mais de quinhentas doenças humanas causadas por EIM. As DMH são doenças genéticas raras que afetam diretamente o metabolismo e, frequentemente, prejudicam o crescimento e o desenvolvimento de crianças e o desempenho normal de adultos de qualquer idade. Algumas delas têm tratamento efetivo por meio de terapia de reposição enzimática, terapia nutricional específica ou suplementação de vitaminas, portanto o diagnóstico deve ser precoce.

Internet: < www.unifesp.br > (com adaptações).

Considerando as informações apresentadas no texto, julgue os itens seguintes, acerca da transmissão de características hereditárias.",,Errado,"O diagnóstico de doenças metabólicas humanas deve ser precoce, porém não pode ser feito no momento do teste do pezinho, pois o genoma do recém-nascido ainda não está completamente consolidado.

"
Questão 25069.   Biologia - Nível Médio - ENEM - INEP - 2014,e) presença de um sistema enzimático eficiente às reações químicas do metabolismo aeróbio.,d) capacidade de autoduplicação dada por DNA circular próprio semelhante ao bacteriano,'d',a) capacidade de produzir moléculas de ATP.,,c) presença de membranas envolvendo e separando a matriz mitocondrial do citoplasma.,b) presença de parede celular semelhante à de procariontes.,"Segundo a teoria evolutiva mais aceita hoje, as mitocôndrias, organelas celulares responsáveis pela produção de ATP em células eucariotas, assim como os cloroplastos, teriam sido originados de procariontes ancestrais que foram incorporados por células mais complexas.

Uma característica da mitocôndria que sustenta essa teoria é a"
Questão 6170.   Biologia - Nível Médio - Polícia Civil SP - VUNESP - 2012,e) a traqueia e os pulmões.,d) o palato e a orofaringe.,'a',a) a base da língua e a traqueia.,,c) a faringe e a epiglote.,b) a base da língua e o esôfago.,"A laringe é uma estrutura tubular, componente do sistema
respiratório, formada principalmente por músculos e cartilagens.
É correto afirmar que a laringe está localizada entre
"
Questão 11449.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,e) limnologia de comunidades zooplanctônicas.,d) zoologia de comunidades bentônicas.,'e',a) zoologia de comunidades nectônicas.,,c) ficologia de comunidades fitoplanctônicas.,b) limnologia de comunidades da ictiofauna.,"O título  Cladóceros fitófilos (Crustacea, Branchiopoda) do Parque Nacional das Emas, estado de Goiás  é de um artigo acadêmico publicado na revista científica Biota Neotropica, de janeiro/março em 2008.

A partir do título, é correto afirmar que se trata de um artigo referente à"
Questão 8447.   Biologia - Nível Médio - Bombeiro Militar MG - FUMARC - 2013,,d) protozoário.,'c',a) alga.,,c) bactéria.,b) fungo.,"Um estudante fez a seguinte descrição de um ser vivo: ""organismo unicelular, com genoma disperso pelo citoplasma, ausência de compartimentos membranosos, autotrófico, utilizando energia luminosa como fonte primária. Utilizando conhecimentos sobre as características dos seres vivos, a descrição feita pelo estudante é de um(a)

"
Questão 10148.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'a',Certo,,,Errado,"A alfarroba é uma vagem da qual se extrai uma polpa que, depois de torrada e moída, pode ser usada como substituto do cacau. Com sabor de chocolate, os produtos feitos com alfarroba possuem o benefício de serem isentos de lactose, glúten e açúcar, embora, em termos calóricos, não apresentem muita diferença do cacau. A alfarrobeira (Ceratonia siliqua) também é designada pelo nome popular de figueira-do-egito.

Internet: < www.senado.gov.br/ > (com adaptações).

Com base nas informações apresentadas no texto e nos aspectos a ele relacionados, julgue os itens a seguir.

A alfarrobeira é uma planta que, durante o ciclo reprodutivo, apresenta formação de flores e frutos."
Questão 11454.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,"e) não são conclusivas, pois o tempo do estudo abrange apenas um período reprodutivo completo.","d) não são conclusivas, pois a presença de ninhos e filho­tes não indica capacidade reprodutiva.
",'e',"a) são conclusivas, pois o tempo do estudo abrange um período reprodutivo completo.
",,"c) são conclusivas, pois a ocorrência de animais juvenis e adultos ao longo de toda extensão indica capacidade adaptativa.
","b) são conclusivas, pois a ocorrência de ninhos, filhotes e adultos demonstra capacidade adaptativa e reprodutiva.
","Estudos de ocorrência e distribuição de duas populações de jacarés foram realizados ao longo de um ano após o enchi­mento de um grande reservatório de água.

Verificou­-se a ocorrência de ninhos e filhotes de ambas espé­cies nas margens do reservatório, assim como a presença de animais juvenis e adultos em praticamente toda a extensão do reservatório.

Tais observações"
Questão 10147.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo,,,Errado,"A alfarroba é uma vagem da qual se extrai uma polpa que, depois de torrada e moída, pode ser usada como substituto do cacau. Com sabor de chocolate, os produtos feitos com alfarroba possuem o benefício de serem isentos de lactose, glúten e açúcar, embora, em termos calóricos, não apresentem muita diferença do cacau. A alfarrobeira (Ceratonia siliqua) também é designada pelo nome popular de figueira-do-egito.

Internet: < www.senado.gov.br/ > (com adaptações).

Com base nas informações apresentadas no texto e nos aspectos a ele relacionados, julgue os itens a seguir.

De acordo com a classificação biológica proposta por Margulis, plantas e algas pluricelulares são classificadas no Reino Metaphyta (Plantae)."
Questão 10136.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo,,,Errado,"Em 1977, o cientista norte-americano Carl Woese revolucionou a árvore da vida, diagrama que representa a relação evolutiva entre as espécies, ao propor um novo domínio, os Archaea. Pensava-se que esse conjunto de espécies eram bactérias, mas C. Woese mostrou que é um grupo independente e, a nível evolutivo, tão próximo da bactéria Escherichia coli como de um cogumelo ou de um pinguim. C. Woese considerou, em seus estudos, o sequenciamento do RNA ribossomal dos seres vivos.

Internet: < www.publico.pt > (com adaptações).

Com base no texto acima, julgue os próximos itens.

Archaeas são ancestrais das atuais bactérias e, por serem espécies antigas, estão adaptadas a diversos ambientes inóspitos."
Questão 11447.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,"e) necessita ser transcrito, ou em DNA ou RNAm, para que ocorra a tradução.","d) atua como RNAm no processo de tradução, em todos os grupos.
",'b',"a) se organiza na forma de fita simples, apenas.
",,"c) atua como fita molde para a transcrição reversa, apenas.
","b) se organiza tanto em fita simples como fita dupla, depen­dendo do grupo.","O grupo dos vírus é bastante heterogêneo, tanto por sua composição biomolecular externa como interna.

Nos grupos de vírus que apresentam RNA como material genético, tal ácido nucleico"
Questão 10148.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'a',Certo,,,Errado,"A alfarroba é uma vagem da qual se extrai uma polpa que, depois de torrada e moída, pode ser usada como substituto do cacau. Com sabor de chocolate, os produtos feitos com alfarroba possuem o benefício de serem isentos de lactose, glúten e açúcar, embora, em termos calóricos, não apresentem muita diferença do cacau. A alfarrobeira (Ceratonia siliqua) também é designada pelo nome popular de figueira-do-egito.

Internet: < www.senado.gov.br/ > (com adaptações).

Com base nas informações apresentadas no texto e nos aspectos a ele relacionados, julgue os itens a seguir.

A alfarrobeira é uma planta que, durante o ciclo reprodutivo, apresenta formação de flores e frutos."
Questão 16530.   Biologia - Nível Médio - Bombeiro Militar MG - IDECAN - 2015,,d) Sobrecarga toxicológica.,'c',a) Efeito estufa.,,c) Magnificação trófica.,b) Eutrofização trófica.,"Devido à redução da biomassa na passagem de um nível trófico para outro, a concentração do produto tóxico aumenta nos organismos ao longo da cadeia e os organismos dos últimos níveis tróficos acabam absorvendo doses altas dessas substâncias prejudiciais à saúde. É correto afirmar que o fenômeno descrito é conhecido como:"
Questão 10159.   Biologia - Nível Superior - SEE AL - CESPE - 2013,,,'b',Certo,,,Errado,"Acerca da estrutura e do funcionamento do sistema nervoso humano, julgue os itens que se seguem.

Do ponto de vista eletroquímico, o processamento de informações no sistema nervoso depende da ocorrência de potenciais de ação."
Questão 11455.   Biologia - Nível Superior - SAAE SP - VUNESP - 2014,e) exsicatas,d) viveiros,'c',a) xilotecas,,c) herbários,b) carpotecas,"A coleta e preservação de amostras vegetais é uma prática recomendável de levantamento florístico em ambientes alterados, por ação antrópica, em grandes empreendimentos geradores de impacto ambiental.

As coleções botânicas formadas por material vegetal devidamente preservado, constituído por ramos terminais compostos por folhas jovens e adultas, botões florais e flores, são denominadas"
Questão 14303.   Biologia - Nível Superior - UFRN - BD - 2015,,"d) os pigmentos, clorofilas b e c, que têm papel fotossintético e são encontrados em diatomáceas e plantas, respectivamente.",'c',"a) as clorofilas do tipo clorobium, que se encontra em abundância nas cianobactérias e algas pardas.",,"c) os carotenoides, que desempenham função antioxidante para a célula e podem estar presentes em folhas verdes.","b) as ficobilinas, que são pigmentos lipossolúveis e ocorrem nas bactérias verdes sulfurosas.","A energia luminosa pode ser captada por diversos pigmentos celulares, tais como:"
Questão 10103.   Biologia - Nível Médio - SEE AC - FUNCAB - 2010,e) na falta de combate aos insetos vetores que estão aumentando em quantidade devido ao aquecimento global.,"d) na falta de investimentos em pesquisa, já que a vacina BCG não é mais apropriada para controle e prevenção da doença.",'c',"a) na falta de saneamento básico emtais regiões, já que nesses lugares o esgoto é lançado diretamente em rios, acarretando numa contaminação maior dos moradores.
",,"c) na falta de um planejamento urbano, já que o processo de favelização com a construção de casas sem ventilação, é um fator que contribui para a disseminação da doença.
","b) na falta de um programa de saúde pública adequado, já que os medicamentos para o 
tratamento da tuberculose não são disponibilizados pelo governo.
","O programa Saúde, Mitos e Verdades trata da tuberculose que, segundo a Organização Mundial da Saúde  OMS, é considerada uma doença de emergência mundial, ligada a questões sociais e de grande incidência nas regiões mais pobres, embora desde o aparecimento da AIDS, venha aumentando também nos países desenvolvidos. Cerca de 3 milhões de pessoas morrem anualmente, vítimas da tuberculose e 9 milhões de casos são registrados todos os anos. Trata-se de uma doença altamente contagiosa. Atinge todas as faixas etárias e é de extrema importância na área da saúde pública... (Disponível em www.rtv.unicamp.br/saude)
Segundo o texto, as questões sociais estão relacionadas ao índice de tuberculose em regiões pobres.Tal fato é observado:"
