questao,alternativa_E,alternativa_D,alternativaCorreta,alternativa_A,texto,alternativa_C,alternativa_B,pergunta
Questão 17503.   História - Nível Médio - Polícia Militar ES - CESPE - 2010,,,'a',Certo,,,Errado,"No que se refere ao processo histórico europeu a partir do período medieval, julgue os itens seguintes.

No início da Idade Moderna, as grandes navegações inscreveram-se no marco da expansão comercial europeia, com a conquista de largas porções da África, da Ásia (Índias) e a descoberta de um mundo novo, a América."
Questão 18639.   História - Nível Médio - Colégio Naval - MB - 2010,"e) com a criação da Superintendência de Desenvolvimento do Nordeste (SUDENE), em 1959, o foco da industrialização transferiu-se para o Nordeste.","d) o principal objetivo do Programa de Metas era a prioridade no setor agrário-exportador, privilegiando o café e a soja.",'a',"a) foram estabelecidas trinta e uma metas, sendo priorizados os setores de energia, transportes e indústrias de base.",,"c) foram criados vários mecanismos para impedir a entrada de capitais estrangeiros, como a utilização da Instrução 113 da SUMOC.","b) o resultado do Programa de Metas foi desastroso, sobretudo a produção industrial que teve uma acentuada queda.","""Por já ter acumulado experiências parciais de política econômica planejada, pôde o governo, na gestão Kubitschek, executar sua mais séria e ambiciosa experiência de planejamento integrado: o Programa de Metas [ ...] . O Plano de Metas foi um marco na reelaboração qualitativa das relações entre Estado e economia no país. Integravam-se pela primeira vez, sob o controle do governo, as atividades do capital público e do privado, através de um planejamento que. definia as prioridades de investimento, bem como as estratégias para dirigir os recursos privados para essas áreas.""(Mendonça, Sonia Regina de. Estado e Economia no Brasil: Opções de Desenvolvimento. 3. ed. Rio de Janeiro, Graal, s/ d, p.59.)

Sobre o Programa de Metas, no governo Juscelino Kubitschek, é correto afirmar que:"
Questão 6369.   História - Nível Médio - EsSA - EB - 2011,e) Revolução Pernambucana.,d) Revolta dos Alfaiates.,'e',a) Revolução Liberal.,,c) Confederação do Equador.,b) Cabanagem.,"No ano de 1817, na Província de Pernambuco, deu-se uma revolta contra o governo de D. João VI que ficou conhecida como

"
Questão 4887.   História - Nível Médio - EsSA - EB - 2013,"e) a participação da Força Expedicionária Brasileira (FEB) foi decisiva nos combates travados nas ilhas
japonesas do Pacífico.",d) não teve nenhuma influência na crise do Estado Novo.,'b',"a) limitou-se ao fornecimento de matérias primas estratégicas aos aliados e ao auxílio no patrulhamento do
Atlântico Sul.",,c) foi limitada ao papel diplomático de mediação entre as potências aliadas e os países do Eixo.,"b) o ingresso no conflito deu-se a partir de uma aproximação diplomática e comercial com as potências aliadas,
em especial os EUA, e após o clamor popular decorrente dos repetidos ataques de submarinos alemães a navios
mercantes brasileiros.","Sobre a participação brasileira na Segunda Guerra Mundial, pode-se afirmar que"
Questão 25207.   História - Nível Médio - UFF - UFF - 2010,"e) as migrações africanas são o resultado das dificuldades de adaptação de algumas etnias às normas democráticas de representação das minorias nos parlamentos. Por isso, a análise do fenômeno migratório deve levar em conta que há legítimos valores culturais que sustentam e legitimam a supremacia de uma etnia sobre a outra.","d) os países africanos são um mosaico muito diferenciado de culturas e de desigualdades sociais. Alguns países, como a Somália, podem ser considerados em vias de desenvolvimento, outros, como Angola, não têm o seu governo reconhecido pelos organismos internacionais.",'a',"a) o processo de independência dos países africanos foi iniciado no imediato pós segunda guerra mundial. No entanto, a instabilidade política e econômica de muitas das nações é ainda uma realidade, já que os estados nacionais africanos herdaram a diferenciação étnica e cultural e a estrutura de poder de suas antigas metrópoles.",,"c) apesar do caráter marcadamente violento da colonização portuguesa na Argélia, sua independência ocorreu de forma pacífica. O novo país foi beneficiado pelos embates políticos entre os Estados Unidos e a União Soviética no contexto geral da Guerra Fria.","b) a descolonização constitui-se num processo histórico marcado por intensa mobilização internacional a favor da libertação das áreas coloniais. Os debates em prol da independência dos países africanos tiveram como protagonistas os representantes do governo francês que, desde os anos 1940, defenderam a libertação pacífica do povo africano.","Ao se referir à sociedade da então colônia portuguesa Guiné Bissau, o historiador Armando Castro afirmou:

As autoridades coloniais utilizam, para os castigos corporais, a palmatória, o chicote e a vergasta. Nas transações, os brancos praticam correntemente o roubo: roubo nos preços, nas quantidades, nas qualidades. Vai-se, nesta sociedade colonialista, até o desprezo total pela vida dos africanos. Morrem no trabalho de abate das árvores, na recolha do coconote e nos trabalhos públicos ou afogam-se nos pântanos, quando se fazem as secagens, etc. Há alguns anos, dezenas de trabalhadores africanos encontraram a morte nos trabalhos dos pântanos de Bissau. A mulher africana é vítima de numerosos crimes: violações, prostituição, etc.
CASTRO, A. O Sistema Colonial Português em África (meados do século XX). 2ª ed. Lisboa:Caminho, 1980, p. 366.

O texto acima mostra as consequências do processo de colonização. Ao se juntarem as duas pontas, colonização e descolonização, pode-se afirmar sobre a descolonização que"
Questão 8933.   História - Nível Superior - AL SP - FCC - 2010,"e) o governo provisório da República.
",d) o Estado Novo.,'d',"a) o governo Hermes da Fonseca.
",,"c) a ditadura instaurada em 1964.
","b) o movimento constitucionalista de 1932.
","O período mais longo em que o poder legislativo paulista ficou impedido de funcionar foi durante
"
Questão 16741.   História - Nível Médio - Polícia Militar CE - CESPE - 2008,,,'b',Certo," A colonização do Brasil assentou-se, fundamentalmente, no latifúndio, na monocultura e no trabalho escravo. Proclamada a independência, não houve efetiva ruptura com o passado colonial. A abolição da escravidão, por exemplo, somente se deu em fins do século XIX, ainda assim inconclusa. A República Velha, nascida de um golpe de Estado, representou o domínio das oligarquias, com forte exclusão social e processos políticos viciados. A Revolução de 1930 inaugurou a Era Vargas e o início da modernização do país. Depois da ditadura do Estado Novo, o país iniciou o processo de aprendizado democrático em meio a crises agudas, que culminaram com o golpe de 1964. Após 21 anos de regime militar, restaurou-se a democracia, cujo grande marco definidor é a Constituição de 1988.

Considerando as informações acima e os aspectos significativos da História do Brasil, julgue os itens",,Errado,"A independência do Brasil foi um ato de total rompimento com as estruturas coloniais.
"
Questão 17457.   História - Nível Superior - Polícia Militar PA - UEPA - 2012,"e) um motim originado por grupos militares positivistas, que se alastrou entre a população habitante de cortiços da Capital da República.","d) uma insurreição de caráter monarquista, que pretendia abalar o poder republicano e promover o retorno de D. Pedro II ao poder.",'b',a) um levante popular que se opôs à política de saúde pública por conta dos preconceitos populares relativos aos procedimentos da medicina científica.,,c) uma mobilização popular pautada na descrença da população quanto à eficácia da vacina contra a varíola.,"b) uma revolta popular contra as formas de opressão, exclusão e segregação urbana aos pobres do centro do Rio de Janeiro promovida pelo governo municipal.","A Revolta da Vacina, ocorrida entre 10 e 16 de novembro de 1904 no Rio de Janeiro, foi: "
Questão 17600.   História - Nível Médio - Polícia Militar PA - UEPA - 2012,"e) Promotores do desenvolvimento nacional, pautado unicamente no financiamento da burguesia brasileira e de indústrias de bens de consumo no país.",d) Defensores de uma ideologia nacional-desenvolvimentista propagandeada por líderes políticos cuja imagem é apresentada como detentora de forte carisma.,'d',a) Governos sustentados por largo apoio popular e identificados com as reivindicações de organizações populares e de partidos da esquerda socialista.,,"c) Governos democráticos, promotores de profundas reformas de caráter socialista, o que gerou a reação militar que culminou no golpe de 1964.","b) Modernizadores da infraestrutura do país, elevado à condição de autossuficiência na produção industrial.","Os chamados governos populistas, existentes no Brasil entre o fim da ditadura varguista e o início do regime militar, caracterizam-se como: "
Questão 17598.   História - Nível Médio - Polícia Militar PA - UEPA - 2012,e) uma encenação de continuidade monárquica.,d) uma mobilização civil.,'a',a) um golpe militar.,,c) um levante provincial.,b) uma revolução popular.," Por ora, a cor do governo é puramente militar e deverá ser assim. O fato foi deles, deles só porque a colaboração do elemento civil foi quase nula. O povo assistiu àquilo tudo bestializado, atônito, surpreso, sem conhecer o que significava. Muitos acreditaram seriamente estar vendo uma parada!""

O texto  faz parte de um artigo escrito pelo republicano Aristides Lobo em 18 de novembro de 1889 no jornal Diário Popular, de São Paulo. Nele, é possível inferir uma visão da Proclamação da República no Brasil, três dias após o evento, como:"
Questão 6077.   História - Nível Médio - Polícia Militar PI - UESPI - 2010,e) Transformação dos senhorios feudais em empresas agrícolas estatais no governo Diretório Girondino.,"d) Expropriação dos pequenos lotes de terras e sua venda a quem os pudesse pagar, como forma de
sustentar o governo jacobino.",'b',"a) Extinção das pequenas propriedades rurais, que passaram a ser agrupadas em fazendas coletivas.",,"c) Transformação de todos os tributos feudais em um imposto único, pago ao Estado anualmente em forma
de produtos ou serviço militar.",b) Eliminação da condição de servidão sob a qual era mantida parte da população camponesa.,"“O que é o Terceiro Estado? Tudo. O que tem sido até na ordem política? Nada. Que
deseja? Vir a ser alguma coisa”. (SIEYÈS, Emmanuel Joseph. Qu est-ce que le Tiers-État. 1789).

A Revolução Francesa apresentou diversas fases cujos resultados foram também diversos. No campo, onde
se concentrava a maior parcela do Terceiro Estado, a Revolução trouxe importantes transformações, entre
as quais podemos destacar CORRETAMENTE:"
Questão 36612.   História - Nível Médio - Bombeiro Militar PE - IPAD - 2006,e) o movimento triunfou momentaneamente apenas em Pernambuco.,d) o governo provisório instaurado recebeu intenso apoio da Inglaterra.,'a',a) as idéias liberais eram difundidas pelas lojas maçônicas.,,c) a estrutura econômica e social foi radicalmente mudada.,b) os religiosos e militares eram contrários às idéias revolucionárias.,"O movimento de 1817 em Pernambuco foi um movimento separatista e teve influência das idéias revolucionárias francesas. Sobre este movimento, pode-se afirmar que"
Questão 18135.   História - Nível Médio - Polícia Militar ES - CESPE - 2009,,,'b',Certo," Na Antiguidade, Grécia e Roma forneceram as bases para a Civilização Ocidental. Com o fim do Império Romano, a Europa conheceu, ao longo da Idade Média, uma forma de organização da sociedade denominada feudalismo, assentada na terra, no domínio da nobreza e no trabalho servil. A Idade Moderna foi a transição do sistema feudal à moderna era capitalista, assinalada pelo absolutismo político, pela expansão do comércio e da exploração colonial, além da intolerância religiosa e política.

A Revolução Industrial, iniciada na Inglaterra, consolida o capitalismo como sistema dominante, que se universaliza, atingindo todas as regiões do planeta. A Primeira Guerra Mundial deveu-se, em larga medida, às disputas entre potências imperialistas. A crise econômica que se seguiu ao conflito gerou a Grande Depressão dos anos 1930, que estimulou o surgimento de regimes políticos totalitários e foi decisiva para a Segunda Guerra. Nas décadas que se seguiram, o mundo se dividiu em dois pólos de influência sob o comando de Washington e Moscou, situação que se encerra formalmente com o fim da União Soviética. Foi também nesse período que as antigas colônias asiáticas e africanas tornaram-se independentes e surgiu o conceito de Terceiro Mundo. A expansão capitalista em escala universal permite que se fale, nas décadas finais do século XX, em globalização. Mais do que nunca, o domínio do saber impulsiona o avanço da economia.

Tendo essas informações como referência inicial e considerando aspectos marcantes da história mundial, julgue os itens seguintes.",,Errado,"Na Idade Moderna, o regime absolutista primou pelo respeito à diferença e pela liberdade de culto e de pensamento.
"
Questão 25135.   História - Nível Médio - USP - FUVEST - 2015,"e) as despesas militares, a realização de obras públicas e a manutenção de estradas.","d) os gastos cotidianos das famílias pobres com alimentação, moradia, educação e saúde.",'e',a) as expropriações de terras dos patrícios e a geração de empregos para os plebeus.,,"c) as reduções de impostos, que tinham a finalidade de evitar revoltas provinciais e rebeliões populares.",b) os investimentos na melhoria dos serviços de assistência e da previdência social.,"Os impérios do mundo antigo tinham ampla abrangência territorial e estruturas politicamente complexas, o que implicava custos crescentes de administração. No caso do Império Romano da Antiguidade, são exemplos desses custos:"
Questão 5247.   História - Nível Médio - Detran SE - FUNCAB - 2009,e) Fernando Henrique Cardoso.,d) Itamar Franco.,'a',a) Fernando Collor de Mello.,,c) Luiz Inácio Lula da Silva.,b) José Sarney.,"A Nova República representa uma nova fase da história
política brasileira, marcada pela confiança da sociedade em
restabelecer a democracia plena e recuperar a economia e o
padrão de vida dos brasileiros. Em 1989, vários candidatos
concorreram nas primeiras eleições diretas para a
Presidência da República, após os anos de ditadura militar,
sendo eleito Presidente:
"
Questão 17597.   História - Nível Médio - Polícia Militar PA - UEPA - 2012,"e) interesse português em ultrapassar o limite territorial do Tratado de Tordesilhas e expandir sua colônia em busca de novas fontes de mão de obra africana, a ser redistribuída por todo o territorial colonial.","d) temor da instalação de feitorias de outras potências europeias interessadas no tráfico da mão de obra indígena para a Europa, o que poderia abalar a lucratividade do tráfico de escravos africanos.",'b',"a) necessidade de fazer frente à instalação de colônias de povoamento inglesas, francesas e holandesas na região Amazônica, região pouco explorada e desconhecida por portugueses e espanhóis até então.",,"c) pressão espanhola pela exploração das chamadas drogas do sertão. Assim, os portugueses tomaram a iniciativa de instalar entrepostos de exploração de produtos nativos da Região Amazônica.","b) união política entre as coroas portuguesa e espanhola, o que permitiu a instalação de fortes e missões religiosas sob comando português em terras antes sob controle exclusivo espanhol.",A expansão colonialista portuguesa no litoral norte da colônia americana no início do século XVII foi possível por conta da: 
Questão 31078.   História - Nível Superior - SEDUC RO - FUNCAB - 2013,e) o movimento era de reação contra a penetração econômica dos interesses franceses na região.,d) o movimento não visava à separação definitiva do Brasil de Portugal.,'a',"a) a cobrança da derrama e as restrições econômicas impostas, com o Alvará de 1785, contribuíram para o descontentamento dos mineradores e, consequentemente, para o movimento.",,c) o movimento era republicano e tinha como um dos principais objetivos a liberdade da população escrava.,b) a conjuntura internacional em nada influenciou a eclosão domovimento.,"Portugal nunca se conformou com o decréscimo da produção aurífera, atribuindo a queda da arrecadação do quinto ao extravio e ao contrabando. Para os colonos mineiros, a percepção da pobreza e da dependência da Metrópole foi crescendo lentamente, até atingir uma verdadeira tomada de consciência, expressa na Inconfidência. (BARROS, Edgar Luiz de. Os Sonhadores de Vila Rica . São Paulo: Atual, 1989. p. 22).

Com relação à Inconfidência Mineira, é correto afirmar que:"
Questão 17589.   História - Nível Médio - Polícia Militar PA - UEPA - 2012,"e) proeminência política do Partido Português, defensor do federalismo político como via restauradora do colonialismo luso no Brasil.","d) permanência de mecanismos de interferência portuguesa na política brasileira, haja vista a continuidade da dinastia de Bragança no governo do país.",'c',"a) instauração de um mecanismo de transição para o pleno regime constitucional, consolidado no segundo reinado.",,"c) manutenção de uma estrutura de poder de caráter absolutista, apesar da fachada constitucional do primeiro reinado.",b) criação de um mecanismo para equilibrar as relações potencialmente conflituosas entre os poderes Executivo e Legislativo,"A instauração do Poder Moderador pela Carta Constitucional outorgada pelo Imperador D. Pedro em 1824 significou, como primeira legislação magna brasileira, a:"
Questão 17636.   História - Nível Médio - Polícia Militar RJ - EXATUS PR - 2014,,"d) Na Europa do século XVIII, surgiram regimes políticos associados ao despotismo esclarecido. Caracterizaram-se por utilizar os ensinamentos propostos pelas teorias iluministas, mas sem abrir mão do absolutismo na prática política.",'c',"a) Em seus escritos, os pensadores iluministas insistiam que somente a partir do uso da razão os homens atingiriam o progresso, em todos os sentidos. A razão permitiria instaurar no mundo uma nova ordem, caracterizada pela felicidade ao alcance de todos. Universalidade, individualidade e autonomia eram o lema desse projeto civilizatório proposto pelos filósofos.",,"c) O movimento iluminista em vez do teocentrismo medieval reservou o centro do universo ao homem. Este passou a desenvolver a sua capacidade de descobrir verdades por conta própria e de crescer, material e espiritualmente, a fim de deixar sua marca no mundo. O homem passou a construir as coisas à sua imagem e semelhança e resgatou os valores da Antiguidade Clássica.","b) A primeira corrente de economistas a criticar a política mercantilista surgiu na França. Dela faziam parte pensadores iluministas de renome como François Quesnay, o marquês de Mirabeau, Dupont de Nemours e Robert Turgot. Esse grupo ficou conhecido como a Escola Fisiocrata da teoria econômica.",Sobre o movimento iluminista é incorreto afirmar:
Questão 18131.   História - Nível Médio - Polícia Militar ES - CESPE - 2009,,,'b',Certo," O início da colonização do Brasil foi marcado por uma espécie de parceria entre o Estado português e a iniciativa privada que se expressa na criação das capitanias hereditárias, quando o litoral da colônia, incluindo o território do Espírito Santo, foi repartido em grandes lotes e entregues a particulares. Latifúndio, escravidão e monocultura exportadora foram aspectos essenciais desse modelo de exploração colonial.

Ao ficar independente, em 1822, o Brasil não rompeu radicalmente com essa estrutura herdada da colônia. Assim, o café veio substituir, em importância econômica, a cana-de-açúcar, mas o poder permanecia em mãos de uns poucos. A escravidão somente foi abolida em 1888, às vésperas do golpe republicano. Até o advento da Revolução de 1930, o país pouco se modernizara e a exclusão política, social e econômica continuava a ser a regra. Um Brasil diferente começa a surgir na Era Vargas (1930-1945): introduzia-se a indústria de base, a vida urbana começa a expandir-se e conquistas sociais  como a legislação trabalhista  são obtidas.

A partir das informações acima e considerando aspectos significativos da história do Brasil, julgue os itens subsequentes.",,Errado,"A República foi implantada no Brasil graças à mobilização popular que, em eleição, demonstrou descontentamento com o regime imperial.
"
Questão 16151.   História - Nível Médio - Bombeiro Militar CE - CESPE - 2014,,,'a',Certo,,,Errado,"No que se refere à República brasileira entre 1889 e 1964, julgue os próximos itens.

A Revolução de 1930 foi motivada pelo rompimento da política do café com leite, tendo sido eleito um presidente paulista em vez de um presidente mineiro. Em resposta, um grupo de militares depôs o presidente Washington Luis e transferiu o poder político a Getúlio Vargas."
Questão 7333.   História - Nível Superior - Polícia Militar SP - VUNESP - 2012,"e) apenas os grandes proprietários participavam do exército, o que tornava necessário aumentar o número de latifundiários para ampliar e reforçar o poder militar de Roma.
","d) as guerras de expansão tiveram como resultado a ampliação do número de pequenos proprietários, porque formavam-se pequenas propriedades nos novos territórios conquistados.
",'a',"a) os camponeses, empobrecidos e sem condições de produzir, vinham perdendo suas terras para os patrícios e migrando para as cidades.
",,"c) a escravidão vinha diminuindo, o que fazia com que os ricos proprietários ampliassem as suas propriedades na tentativa de aumentar a produção em mais terras cultiváveis.","b) os patrícios eram os únicos que poderiam ser proprietários de terra em Roma, já que havia uma clara limitação social relacionada ao direito de propriedade.
","No século II a.C., os irmãos Tibério e Caio Graco defenderam a reforma agrária em Roma. Tal proposta era consequência de um processo histórico anterior de concentração de terras na sociedade romana, pois

"
Questão 18639.   História - Nível Médio - Colégio Naval - MB - 2010,"e) com a criação da Superintendência de Desenvolvimento do Nordeste (SUDENE), em 1959, o foco da industrialização transferiu-se para o Nordeste.","d) o principal objetivo do Programa de Metas era a prioridade no setor agrário-exportador, privilegiando o café e a soja.",'a',"a) foram estabelecidas trinta e uma metas, sendo priorizados os setores de energia, transportes e indústrias de base.",,"c) foram criados vários mecanismos para impedir a entrada de capitais estrangeiros, como a utilização da Instrução 113 da SUMOC.","b) o resultado do Programa de Metas foi desastroso, sobretudo a produção industrial que teve uma acentuada queda.","""Por já ter acumulado experiências parciais de política econômica planejada, pôde o governo, na gestão Kubitschek, executar sua mais séria e ambiciosa experiência de planejamento integrado: o Programa de Metas [ ...] . O Plano de Metas foi um marco na reelaboração qualitativa das relações entre Estado e economia no país. Integravam-se pela primeira vez, sob o controle do governo, as atividades do capital público e do privado, através de um planejamento que. definia as prioridades de investimento, bem como as estratégias para dirigir os recursos privados para essas áreas.""(Mendonça, Sonia Regina de. Estado e Economia no Brasil: Opções de Desenvolvimento. 3. ed. Rio de Janeiro, Graal, s/ d, p.59.)

Sobre o Programa de Metas, no governo Juscelino Kubitschek, é correto afirmar que:"
Questão 9039.   História - Nível Médio - Polícia Militar PR - FAFIPA - 2013,e) concretista.,d) humanista.,'e',a) modernista.,,c) surrealista.,b) comunista.,"O poeta curitibano Paulo Leminski se destacou em um movimento literário brasileiro denominado movimento

"
Questão 25045.   História - Nível Médio - ENEM - INEP - 2014,e) ampliar a influência da capital no cenário nacional.,d) democratizar o poder do governo central.,'b',a) governar com a adesão popular.,,c) conferir maior autonomia às prefeituras.,b) atrair o apoio das oligarquias regionais.,"O problema central a ser resolvido pelo Novo Regime era a organização de outro pacto de poder que pudesse substituir o arranjo imperial com grau suficiente de estabilidade. O próprio presidente Campos Sales esumiu claramente seu objetivo: É de lá, dos estados, que se governa a República, por cima das multidões que tumultuam agitadas nas ruas da capital da União. A política dos estados é a política nacional.

CARVALHO, J. M. Os Bestializados: o Rio de Janeiro e a República que não foi. São Paulo: Companhia das Letras, 1987 (adaptado).

Nessa citação, o presidente do Brasil no período expressa uma estratégia política no sentido de"
